Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Turismo Maya,GENERAL,AH,,NO,,Pedro Ortiz,+52 (639) 5004-3177,+52 (639) 5004-3177,0.16,,CHH,,Ciudad Juárez,CHH,89351,ortiz.pedro@turismomaya.com,,,"Industry: Tourism, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,AH,,NO,,Carmen Pérez,+52 (229) 9750-2656,+52 (229) 9750-2656,0.16,,VER,,Xalapa,VER,18735,cpérez@bancariacentral.mx,,,"Industry: Finance, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
Automotriz Puebla,GENERAL,AH,,NO,,Juan Reyes,+52 (961) 7663-6293,+52 (961) 7663-6293,0.16,,CHP,,San Cristóbal de las Casas,CHP,43862,reyes.juan@automotrizpuebla.com,,,"Industry: Automotive, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Fernando Chávez,+52 (429) 4646-7386,+52 (429) 4646-7386,0.16,,GUA,,León,GUA,99573,fchávez@caféchiapas.mx,,,"Industry: Agriculture, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Café Chiapas,AGRICULTURE,AH,,NO,,Guadalupe Ortiz,+52 (614) 4085-9633,+52 (614) 4085-9633,0.16,,CHH,,Ciudad Juárez,CHH,10951,gortiz@caféchiapas.mx,,,"Industry: Agriculture, State: Chihuahua",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Ana Reyes,+52 (644) 1821-4116,+52 (644) 1821-4116,0.16,,SON,,Ciudad Obregón,SON,84153,reyes.ana@petroveracruz.com,,,"Industry: Petroleum, State: Sonora",MX,Mexico_Business_Directory,2026-07-14
Bancaria Central,FINANCE,LG,,NO,,Ana Chávez,+52 (55) 1461-4219,+52 (55) 1461-4219,0.16,,CDMX,,Coyoacán,CDMX,21141,achávez@bancariacentral.mx,,,"Industry: Finance, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Francisco Díaz,+52 (961) 3934-9360,+52 (961) 3934-9360,0.16,,CHP,,Tapachula,CHP,35996,francisco.díaz@calzadoleón.com.mx,,,"Industry: Manufacturing, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Juan Cruz,+52 (667) 2189-3975,+52 (667) 2189-3975,0.16,,SIN,,Los Mochis,SIN,35290,jcruz@petroveracruz.mx,,,"Industry: Petroleum, State: Sinaloa",MX,Mexico_Business_Directory,2026-07-14
Turismo Maya,GENERAL,AH,,NO,,Daniel Ramírez,+52 (231) 9817-6447,+52 (231) 9817-6447,0.16,,PUE,,Atlixco,PUE,47991,daniel.ramírez@turismomaya.com.mx,,,"Industry: Tourism, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,LG,,NO,,Antonio Hernández,+52 (55) 6658-4026,+52 (55) 6658-4026,0.16,,CDMX,,Gustavo A. Madero,CDMX,53141,antonio.hernández@tecnologíadelnorte.com.mx,,,"Industry: Technology, State: Ciudad de México",MX,Mexico_Business_Directory,2026-07-14
PetroVeracruz,GENERAL,AH,,NO,,Daniel Cruz,+52 (231) 1015-4514,+52 (231) 1015-4514,0.16,,PUE,,Atlixco,PUE,69494,dcruz@petroveracruz.mx,,,"Industry: Petroleum, State: Puebla",MX,Mexico_Business_Directory,2026-07-14
Tecnología del Norte,TECH,AH,,NO,,Luis Gómez,+52 (477) 2690-8347,+52 (477) 2690-8347,0.16,,GUA,,León,GUA,92955,lgómez@tecnologíadelnorte.mx,,,"Industry: Technology, State: Guanajuato",MX,Mexico_Business_Directory,2026-07-14
Calzado León,INDUSTRIAL,AH,,NO,,Roberto Gutiérrez,+52 (962) 7795-4154,+52 (962) 7795-4154,0.16,,CHP,,San Cristóbal de las Casas,CHP,46419,gutiérrez.roberto@calzadoleón.com,,,"Industry: Manufacturing, State: Chiapas",MX,Mexico_Business_Directory,2026-07-14
Tequila Premium,GENERAL,AH,,NO,,Antonio Cruz,+52 (274) 3864-8892,+52 (274) 3864-8892,0.16,,VER,,Veracruz City,VER,43411,acruz@tequilapremium.mx,,,"Industry: Beverages, State: Veracruz",MX,Mexico_Business_Directory,2026-07-14
