Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Maple Tech Solutions,TECH,AH,,NO,,Jean Smith,+1 (416) 237-9632,+1 (416) 237-9632,0.13,,ON,,Ottawa,ON,M0S 0V8,jsmith@mapletechsolutions.ca,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,David Brown,+1 (506) 750-1245,+1 (506) 750-1245,0.13,,NB,,Saint John,NB,E5K 2U4,dbrown@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Jean Gauthier,+1 (514) 436-1799,+1 (514) 436-1799,0.13,,QC,,Laval,QC,H8Z 1L8,gauthier.jean@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,Robert Roy,+1 (343) 378-4934,+1 (343) 378-4934,0.13,,ON,,London,ON,M4Z 6Z9,roy.robert@pacificsoftwareinc.com,,,"Industry: Technology, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Marie Lee,+1 (438) 367-6417,+1 (438) 367-6417,0.13,,QC,,Montreal,QC,H7G 8Z6,marie.lee@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Thomas Fortin,+1 (639) 296-1453,+1 (639) 296-1453,0.13,,SK,,Saskatoon,SK,S4C 3B0,thomas.fortin@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Robert Lee,+1 (450) 643-7308,+1 (450) 643-7308,0.13,,QC,,Gatineau,QC,H0G 1H1,rlee@quebecmanufacturing.ca,,,"Industry: Manufacturing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Thomas Tremblay,+1 (506) 429-8395,+1 (506) 429-8395,0.13,,NB,,Saint John,NB,E4G 7S6,thomas.tremblay@atlanticfisheries.ca,,,"Industry: Fishing, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,James Lee,+1 (431) 257-7921,+1 (431) 257-7921,0.13,,MB,,Steinbach,MB,R0X 0F2,lee.james@northernminingcorp.com,,,"Industry: Mining, Province: Manitoba",CA,Canada_Business_Directory,2026-07-14
Maple Tech Solutions,TECH,AH,,NO,,Robert Murphy,+1 (902) 996-3794,+1 (902) 996-3794,0.13,,NS,,Halifax,NS,B6L 8W3,rmurphy@mapletechsolutions.ca,,,"Industry: Technology, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Daniel Chen,+1 (579) 676-6584,+1 (579) 676-6584,0.13,,QC,,Laval,QC,J7J 6N8,dchen@atlanticfisheries.ca,,,"Industry: Fishing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Marie Lee,+1 (506) 376-6367,+1 (506) 376-6367,0.13,,NB,,Saint John,NB,E8F 8U9,mlee@northernminingcorp.ca,,,"Industry: Mining, Province: New Brunswick",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Isabelle Wilson,+1 (306) 380-2421,+1 (306) 380-2421,0.13,,SK,,Saskatoon,SK,S6V 8J0,iwilson@atlanticfisheries.ca,,,"Industry: Fishing, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,James Gauthier,+1 (902) 633-6851,+1 (902) 633-6851,0.13,,NS,,Halifax,NS,B6N 9U3,james.gauthier@northernminingcorp.ca,,,"Industry: Mining, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Nathalie Gagné,+1 (902) 770-7889,+1 (902) 770-7889,0.13,,NS,,Sydney,NS,B5B 3A8,ngagné@atlanticfisheries.ca,,,"Industry: Fishing, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Anne Côté,+1 (639) 433-4845,+1 (639) 433-4845,0.13,,SK,,Regina,SK,S3V 6T6,anne.côté@prairieagricultureco.ca,,,"Industry: Agriculture, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Michael Chen,+1 (403) 657-7131,+1 (403) 657-7131,0.13,,AB,,Red Deer,AB,T8C 5T3,chen.michael@prairieagricultureco.com,,,"Industry: Agriculture, Province: Alberta",CA,Canada_Business_Directory,2026-07-14
Quebec Manufacturing,INDUSTRIAL,AH,,NO,,Emma Bouchard,+1 (902) 859-3869,+1 (902) 859-3869,0.13,,NS,,Dartmouth,NS,B0H 1R1,bouchard.emma@quebecmanufacturing.com,,,"Industry: Manufacturing, Province: Nova Scotia",CA,Canada_Business_Directory,2026-07-14
Pacific Software Inc,TECH,AH,,NO,,James Smith,+1 (306) 857-7667,+1 (306) 857-7667,0.13,,SK,,Prince Albert,SK,S8S 0K6,smith.james@pacificsoftwareinc.com,,,"Industry: Technology, Province: Saskatchewan",CA,Canada_Business_Directory,2026-07-14
Prairie Agriculture Co,AGRICULTURE,AH,,NO,,Anne Johnson,+1 (236) 390-1878,+1 (236) 390-1878,0.13,,BC,,Surrey,BC,V2U 6B3,johnson.anne@prairieagricultureco.com,,,"Industry: Agriculture, Province: British Columbia",CA,Canada_Business_Directory,2026-07-14
Northern Mining Corp,GENERAL,AH,,NO,,Robert Gauthier,+1 (343) 316-4454,+1 (343) 316-4454,0.13,,ON,,London,ON,M1V 0R7,robert.gauthier@northernminingcorp.ca,,,"Industry: Mining, Province: Ontario",CA,Canada_Business_Directory,2026-07-14
Atlantic Fisheries,GENERAL,AH,,NO,,Jean Chen,+1 (514) 932-8563,+1 (514) 932-8563,0.13,,QC,,Laval,QC,J3W 3L9,jean.chen@atlanticfisheries.ca,,,"Industry: Fishing, Province: Quebec",CA,Canada_Business_Directory,2026-07-14
