Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Tri Pointe Homes,REAL ESTATE,AH,,NO,,Ruth Robinson,(254) 332-7227,(254) 332-7227,0.08,,GEN,,Atlanta,GA,,ruth12@exprealty.com,,,"Experience: 6 years, Transactions: 41, Volume: $4,162,778",US,CREAM_RealEstate,2026-03-30
Ryan Homes,REAL ESTATE,AH,,NO,,Brian Hernandez,(980) 241-1942,(980) 241-1942,0.0925,,SF,,Sacramento,CA,,brian.hernandez@outlook.com,,,"Experience: 24 years, Transactions: 22, Volume: $7,742,449",US,CREAM_RealEstate,2026-03-30
Coldwell Banker,REAL ESTATE,AH,,NO,,Ruth Rodriguez,(614) 643-7077,(614) 643-7077,0.08,,GEN,,Kansas City,MO,,ruthr@elliman.com,,,"Experience: 21 years, Transactions: 28, Volume: $11,257,219",US,CREAM_RealEstate,2026-03-30
eXp Realty,REAL ESTATE,AH,,NO,,Lisa Clark,(301) 511-4101,(301) 511-4101,0.08,,GEN,,Richmond,VA,,lclark@coldwellbanker.com,,,"Experience: 22 years, Transactions: 42, Volume: $11,040,734",US,CREAM_RealEstate,2026-03-30
D.R. Horton,REAL ESTATE,AH,,NO,,Elizabeth Richardson,(818) 311-3665,(818) 311-3665,0.08,,GEN,,Baton Rouge,LA,,elizabeth74@compass.com,,,"Experience: 4 years, Transactions: 10, Volume: $1,178,066",US,CREAM_RealEstate,2026-03-30
Century Communities,REAL ESTATE,AH,,NO,,Cynthia Morris,(717) 337-9889,(717) 337-9889,0.0925,,SF,,Los Angeles,CA,,morris.cynthia@hotmail.com,,,"Experience: 1 years, Transactions: 0, Volume: $385,655",US,CREAM_RealEstate,2026-03-30
ERA,REAL ESTATE,AH,,NO,,Ruth Alvarez,(573) 582-6934,(573) 582-6934,0.08,,GEN,,Nashville,TN,,ruth.alvarez@kw.com,,,"Experience: 0 years, Transactions: 5, Volume: $416,775",US,CREAM_RealEstate,2026-03-30
LGI Homes,REAL ESTATE,LG,,NO,,Catherine Davis,(704) 636-2507,(704) 636-2507,0.0685,,GEN,,Las Vegas,NV,,catherined@elliman.com,,,"Experience: 13 years, Transactions: 49, Volume: $12,262,962",US,CREAM_RealEstate,2026-03-30
LGI Homes,REAL ESTATE,MB,,NO,,Jacob Lopez,(406) 579-4274,(406) 579-4274,0.085,,NYC,,New York,NY,,jacobl@remax.net,,,"Experience: 10 years, Transactions: 27, Volume: $2,102,175",US,CREAM_RealEstate,2026-03-30
Nest Seekers,REAL ESTATE,MB,,NO,,Scott Morris,(858) 209-7385,(858) 209-7385,0.085,,NYC,,New York,NY,,scott.morris@gmail.com,,,"Experience: 13 years, Transactions: 48, Volume: $3,117,074",US,CREAM_RealEstate,2026-03-30
Zillow Premier,REAL ESTATE,AH,,NO,,Samuel Carter,(732) 651-4402,(732) 651-4402,0.08,,GEN,,Richmond,VA,,samuel.carter@berkshirehathawayhs.com,,,"Experience: 9 years, Transactions: 42, Volume: $2,678,592",US,CREAM_RealEstate,2026-03-30
Sotheby's,REAL ESTATE,AH,,NO,,Stephen Parker,(762) 221-2545,(762) 221-2545,0.08,,GEN,,Richmond,VA,,stephen86@compass.com,,,"Experience: 0 years, Transactions: 3, Volume: $70,216",US,CREAM_RealEstate,2026-03-30
eXp Realty,REAL ESTATE,LG,,NO,,Joshua Torres,(262) 229-6894,(262) 229-6894,0.0825,,TEX,,Austin,TX,,joshua.torres@realtor.com,,,"Experience: 8 years, Transactions: 26, Volume: $2,010,349",US,CREAM_RealEstate,2026-03-30
RE/MAX,REAL ESTATE,LG,,NO,,Donald Flores,(281) 508-8717,(281) 508-8717,0.0825,,TEX,,Houston,TX,,donald13@redfin.com,,,"Experience: 11 years, Transactions: 47, Volume: $6,347,088",US,CREAM_RealEstate,2026-03-30
Vylla Home,REAL ESTATE,AH,,NO,,Edward Ross,(510) 851-1924,(510) 851-1924,0.08,,GEN,,Columbus,OH,,eross@coldwellbanker.com,,,"Experience: 18 years, Transactions: 48, Volume: $6,947,139",US,CREAM_RealEstate,2026-03-30
Keller Williams,REAL ESTATE,AH,,NO,,Samantha Kelly,(203) 671-2676,(203) 671-2676,0.08,,GEN,,Cleveland,OH,,kelly.samantha@remax.net,,,"Experience: 14 years, Transactions: 19, Volume: $9,774,929",US,CREAM_RealEstate,2026-03-30
CalAtlantic Homes,REAL ESTATE,AH,,NO,,Mary Collins,(959) 339-7865,(959) 339-7865,0.08,,GEN,,Virginia Beach,VA,,maryc@realtyonegroup.com,,,"Experience: 3 years, Transactions: 14, Volume: $1,868,565",US,CREAM_RealEstate,2026-03-30
Sotheby's,REAL ESTATE,AH,,NO,,Katherine Evans,(330) 811-8204,(330) 811-8204,0.08,,GEN,,Columbus,OH,,evans.katherine@coldwellbanker.com,,,"Experience: 12 years, Transactions: 22, Volume: $8,941,253",US,CREAM_RealEstate,2026-03-30
Keller Williams,REAL ESTATE,AH,,NO,,Deborah Roberts,(347) 384-3699,(347) 384-3699,0.08,,GEN,,Denver,CO,,deborahr@century21.com,,,"Experience: 25 years, Transactions: 49, Volume: $4,371,746",US,CREAM_RealEstate,2026-03-30
Redfin,REAL ESTATE,DK,,NO,,Helen Brown,(904) 228-8875,(904) 228-8875,0.065,,SEA,,Seattle,WA,,brown.helen@century21.com,,,"Experience: 24 years, Transactions: 43, Volume: $11,402,111",US,CREAM_RealEstate,2026-03-30
CalAtlantic Homes,REAL ESTATE,RA,,NO,,Amanda Ramos,(941) 982-1686,(941) 982-1686,0.065,,FLA,,Orlando,FL,,ramos.amanda@realtyonegroup.com,,,"Experience: 20 years, Transactions: 21, Volume: $7,735,575",US,CREAM_RealEstate,2026-03-30
Meritage Homes,REAL ESTATE,AH,,NO,,Thomas Martin,(815) 285-8069,(815) 285-8069,0.0925,,SF,,San Jose,CA,,thomas2@weichert.com,,,"Experience: 1 years, Transactions: 5, Volume: $33,175",US,CREAM_RealEstate,2026-03-30
Keller Williams,REAL ESTATE,AH,,NO,,Shirley Thompson,(251) 894-1738,(251) 894-1738,0.08,,GEN,,Baton Rouge,LA,,shirleyt@outlook.com,,,"Experience: 16 years, Transactions: 42, Volume: $7,587,370",US,CREAM_RealEstate,2026-03-30
KB Home,REAL ESTATE,RA,,NO,,Raymond Mendoza,(646) 332-4170,(646) 332-4170,0.065,,FLA,,Orlando,FL,,raymond21@realtor.com,,,"Experience: 0 years, Transactions: 0, Volume: $306,890",US,CREAM_RealEstate,2026-03-30
M/I Homes,REAL ESTATE,LG,,NO,,Daniel Cruz,(307) 392-9015,(307) 392-9015,0.0825,,TEX,,Dallas-Fort Worth,TX,,daniel87@gmail.com,,,"Experience: 21 years, Transactions: 11, Volume: $10,634,011",US,CREAM_RealEstate,2026-03-30
Toll Brothers,REAL ESTATE,AH,,NO,,Brian Lopez,(507) 804-9896,(507) 804-9896,0.08,,GEN,,Salt Lake City,UT,,brianl@homesmart.com,,,"Experience: 2 years, Transactions: 14, Volume: $1,155,549",US,CREAM_RealEstate,2026-03-30
Sotheby's,REAL ESTATE,AH,,NO,,Mary Ross,(725) 929-7912,(725) 929-7912,0.0925,,SF,,San Diego,CA,,mary.ross@exprealty.com,,,"Experience: 9 years, Transactions: 47, Volume: $8,469,905",US,CREAM_RealEstate,2026-03-30
Pulte Homes,REAL ESTATE,RA,,NO,,Richard Kelly,(919) 847-9301,(919) 847-9301,0.065,,FLA,,Orlando,FL,,richardk@coldwellbanker.com,,,"Experience: 12 years, Transactions: 14, Volume: $4,137,745",US,CREAM_RealEstate,2026-03-30
Ryan Homes,REAL ESTATE,RA,,NO,,Emma Myers,(531) 988-2901,(531) 988-2901,0.065,,FLA,,Orlando,FL,,emma51@hotmail.com,,,"Experience: 17 years, Transactions: 35, Volume: $11,812,833",US,CREAM_RealEstate,2026-03-30
Century Communities,REAL ESTATE,AH,,NO,,Cynthia Wilson,(865) 294-8998,(865) 294-8998,0.08,,GEN,,Baltimore,MD,,cynthia74@realtyonegroup.com,,,"Experience: 5 years, Transactions: 40, Volume: $11,632,710",US,CREAM_RealEstate,2026-03-30
The Agency,REAL ESTATE,AH,,NO,,Melissa James,(732) 777-9460,(732) 777-9460,0.08,,GEN,,Philadelphia,PA,,mjames@coldwellbanker.com,,,"Experience: 16 years, Transactions: 12, Volume: $9,089,116",US,CREAM_RealEstate,2026-03-30
D.R. Horton,REAL ESTATE,LG,,NO,,Jeffrey Lee,(351) 484-2642,(351) 484-2642,0.0825,,TEX,,Houston,TX,,jlee@century21.com,,,"Experience: 19 years, Transactions: 34, Volume: $11,019,349",US,CREAM_RealEstate,2026-03-30
Weichert,REAL ESTATE,AH,,NO,,Jeffrey Ross,(572) 557-3964,(572) 557-3964,0.08,,GEN,,Milwaukee,WI,,ross.jeffrey@elliman.com,,,"Experience: 19 years, Transactions: 33, Volume: $12,165,471",US,CREAM_RealEstate,2026-03-30
D.R. Horton,REAL ESTATE,AH,,NO,,Patricia Cook,(870) 540-5022,(870) 540-5022,0.08,,GEN,,Cleveland,OH,,cook.patricia@berkshirehathawayhs.com,,,"Experience: 15 years, Transactions: 49, Volume: $14,382,392",US,CREAM_RealEstate,2026-03-30
Century 21,REAL ESTATE,AH,,NO,,Carol Roberts,(602) 903-2108,(602) 903-2108,0.08,,GEN,,Albuquerque,NM,,carolr@remax.net,,,"Experience: 9 years, Transactions: 42, Volume: $8,910,975",US,CREAM_RealEstate,2026-03-30
Tri Pointe Homes,REAL ESTATE,LG,,NO,,Carolyn Thomas,(978) 387-4969,(978) 387-4969,0.08,,GEN,,Tucson,AZ,,carolynt@outlook.com,,,"Experience: 15 years, Transactions: 18, Volume: $8,474,718",US,CREAM_RealEstate,2026-03-30
Century 21,REAL ESTATE,AH,,NO,,Sarah Jones,(863) 854-1410,(863) 854-1410,0.08,,GEN,,Nashville,TN,,sjones@gmail.com,,,"Experience: 23 years, Transactions: 42, Volume: $2,178,010",US,CREAM_RealEstate,2026-03-30
Lennar,REAL ESTATE,RA,,NO,,Frank Hernandez,(781) 505-7406,(781) 505-7406,0.065,,FLA,,Miami,FL,,frankh@realtyonegroup.com,,,"Experience: 18 years, Transactions: 44, Volume: $13,822,422",US,CREAM_RealEstate,2026-03-30
Compass,REAL ESTATE,AH,,NO,,Michael Peterson,(571) 200-6521,(571) 200-6521,0.08,,GEN,,Memphis,TN,,mpeterson@coldwellbanker.com,,,"Experience: 12 years, Transactions: 16, Volume: $1,981,815",US,CREAM_RealEstate,2026-03-30
RE/MAX,REAL ESTATE,AH,,NO,,Paul Reyes,(539) 973-4780,(539) 973-4780,0.08,,GEN,,Detroit,MI,,reyes.paul@yahoo.com,,,"Experience: 19 years, Transactions: 37, Volume: $7,309,082",US,CREAM_RealEstate,2026-03-30
Zillow Premier,REAL ESTATE,AH,,NO,,Jonathan Cook,(912) 369-3284,(912) 369-3284,0.08,,GEN,,Philadelphia,PA,,jonathan21@coldwellbanker.com,,,"Experience: 15 years, Transactions: 28, Volume: $5,341,804",US,CREAM_RealEstate,2026-03-30
Century 21,REAL ESTATE,AH,,NO,,Raymond Ruiz,(251) 910-6304,(251) 910-6304,0.08,,GEN,,Baton Rouge,LA,,raymond93@realtor.com,,,"Experience: 20 years, Transactions: 15, Volume: $14,912,046",US,CREAM_RealEstate,2026-03-30
Lennar,REAL ESTATE,AH,,NO,,George Watson,(669) 780-3001,(669) 780-3001,0.08,,GEN,,Baton Rouge,LA,,gwatson@outlook.com,,,"Experience: 25 years, Transactions: 12, Volume: $12,767,126",US,CREAM_RealEstate,2026-03-30
Weichert,REAL ESTATE,AH,,NO,,Kimberly Adams,(810) 752-6183,(810) 752-6183,0.08,,GEN,,Raleigh,NC,,adams.kimberly@realtor.com,,,"Experience: 4 years, Transactions: 7, Volume: $754,114",US,CREAM_RealEstate,2026-03-30
CalAtlantic Homes,REAL ESTATE,AH,,NO,,John Edwards,(239) 717-8233,(239) 717-8233,0.0925,,SF,,Sacramento,CA,,jedwards@realtyonegroup.com,,,"Experience: 0 years, Transactions: 5, Volume: $241,147",US,CREAM_RealEstate,2026-03-30
KB Home,REAL ESTATE,RA,,NO,,Raymond Stewart,(623) 412-7047,(623) 412-7047,0.065,,FLA,,Tampa,FL,,raymonds@remax.net,,,"Experience: 22 years, Transactions: 40, Volume: $10,563,789",US,CREAM_RealEstate,2026-03-30
Keller Williams,REAL ESTATE,AH,,NO,,Ryan Miller,(712) 290-7050,(712) 290-7050,0.08,,GEN,,Richmond,VA,,ryanm@redfin.com,,,"Experience: 0 years, Transactions: 1, Volume: $353",US,CREAM_RealEstate,2026-03-30
Nest Seekers,REAL ESTATE,AH,,NO,,James Myers,(952) 332-5582,(952) 332-5582,0.08,,GEN,,Memphis,TN,,myers.james@outlook.com,,,"Experience: 16 years, Transactions: 43, Volume: $5,055,694",US,CREAM_RealEstate,2026-03-30
Meritage Homes,REAL ESTATE,AH,,NO,,Debra Evans,(818) 712-5456,(818) 712-5456,0.0925,,SF,,San Diego,CA,,debrae@exprealty.com,,,"Experience: 25 years, Transactions: 18, Volume: $10,611,130",US,CREAM_RealEstate,2026-03-30
Pulte Homes,REAL ESTATE,RA,,NO,,Alexander Lopez,(651) 778-7514,(651) 778-7514,0.065,,FLA,,Orlando,FL,,lopez.alexander@kw.com,,,"Experience: 23 years, Transactions: 15, Volume: $6,001,424",US,CREAM_RealEstate,2026-03-30
Better Homes & Gardens,REAL ESTATE,AH,,NO,,Emily Adams,(682) 409-3460,(682) 409-3460,0.08,,GEN,,Kansas City,MO,,adams.emily@kw.com,,,"Experience: 10 years, Transactions: 42, Volume: $4,572,506",US,CREAM_RealEstate,2026-03-30
Beazer Homes,REAL ESTATE,LG,,NO,,Larry Alvarez,(785) 812-2494,(785) 812-2494,0.0825,,TEX,,San Antonio,TX,,larrya@elliman.com,,,"Experience: 21 years, Transactions: 12, Volume: $14,910,827",US,CREAM_RealEstate,2026-03-30
Keller Williams,REAL ESTATE,AH,,NO,,Melissa Rivera,(573) 201-5164,(573) 201-5164,0.08,,GEN,,St. Louis,MO,,mrivera@homesmart.com,,,"Experience: 0 years, Transactions: 5, Volume: $326,976",US,CREAM_RealEstate,2026-03-30
Ryan Homes,REAL ESTATE,AH,,NO,,Paul Ruiz,(572) 877-2556,(572) 877-2556,0.08,,GEN,,Philadelphia,PA,,paul.ruiz@realtyonegroup.com,,,"Experience: 23 years, Transactions: 48, Volume: $10,696,566",US,CREAM_RealEstate,2026-03-30
Toll Brothers,REAL ESTATE,AH,,NO,,Kenneth Torres,(980) 515-6246,(980) 515-6246,0.08,,GEN,,Boston,MA,,kenneth70@realtyonegroup.com,,,"Experience: 15 years, Transactions: 44, Volume: $2,569,109",US,CREAM_RealEstate,2026-03-30
Zillow Premier,REAL ESTATE,AH,,NO,,James Johnson,(801) 474-5129,(801) 474-5129,0.08,,GEN,,Memphis,TN,,jamesj@exprealty.com,,,"Experience: 6 years, Transactions: 20, Volume: $14,967,301",US,CREAM_RealEstate,2026-03-30
Redfin,REAL ESTATE,AH,,NO,,Gregory Richardson,(830) 990-8890,(830) 990-8890,0.08,,GEN,,Virginia Beach,VA,,grichardson@remax.net,,,"Experience: 9 years, Transactions: 49, Volume: $9,633,208",US,CREAM_RealEstate,2026-03-30
Redfin,REAL ESTATE,LG,,NO,,Kevin Bailey,(669) 951-9796,(669) 951-9796,0.0685,,GEN,,Las Vegas,NV,,kbailey@exprealty.com,,,"Experience: 16 years, Transactions: 39, Volume: $8,909,511",US,CREAM_RealEstate,2026-03-30
The Agency,REAL ESTATE,AH,,NO,,Rebecca Murphy,(385) 272-6256,(385) 272-6256,0.08,,GEN,,Minneapolis,MN,,rmurphy@compass.com,,,"Experience: 1 years, Transactions: 5, Volume: $73,081",US,CREAM_RealEstate,2026-03-30
D.R. Horton,REAL ESTATE,AH,,NO,,David Watson,(775) 527-3707,(775) 527-3707,0.08,,GEN,,Philadelphia,PA,,david.watson@realtyonegroup.com,,,"Experience: 21 years, Transactions: 48, Volume: $12,216,261",US,CREAM_RealEstate,2026-03-30
Zillow Premier,REAL ESTATE,AH,,NO,,Laura Ruiz,(502) 801-5792,(502) 801-5792,0.08,,GEN,,Detroit,MI,,ruiz.laura@gmail.com,,,"Experience: 1 years, Transactions: 0, Volume: $373,599",US,CREAM_RealEstate,2026-03-30
RE/MAX,REAL ESTATE,LG,,NO,,Brenda Parker,(775) 849-3117,(775) 849-3117,0.08,,GEN,,Phoenix,AZ,,brenda.parker@homesmart.com,,,"Experience: 24 years, Transactions: 32, Volume: $9,039,415",US,CREAM_RealEstate,2026-03-30
Vylla Home,REAL ESTATE,AH,,NO,,Gregory Kim,(831) 400-8239,(831) 400-8239,0.08,,GEN,,Detroit,MI,,gregoryk@redfin.com,,,"Experience: 17 years, Transactions: 39, Volume: $10,357,402",US,CREAM_RealEstate,2026-03-30
Better Homes & Gardens,REAL ESTATE,LG,,NO,,Angela Sanchez,(234) 286-1696,(234) 286-1696,0.0825,,TEX,,Houston,TX,,angelas@compass.com,,,"Experience: 17 years, Transactions: 25, Volume: $1,864,392",US,CREAM_RealEstate,2026-03-30
Compass,REAL ESTATE,AH,,NO,,Donald Mitchell,(414) 937-4705,(414) 937-4705,0.08,,GEN,,Milwaukee,WI,,donald25@realtor.com,,,"Experience: 18 years, Transactions: 33, Volume: $3,756,184",US,CREAM_RealEstate,2026-03-30
Vylla Home,REAL ESTATE,AH,,NO,,Helen Sanchez,(234) 419-1945,(234) 419-1945,0.08,,GEN,,Milwaukee,WI,,helen16@gmail.com,,,"Experience: 16 years, Transactions: 36, Volume: $4,354,309",US,CREAM_RealEstate,2026-03-30
CalAtlantic Homes,REAL ESTATE,LG,,NO,,Nicole Martinez,(814) 933-2534,(814) 933-2534,0.0825,,TEX,,San Antonio,TX,,nicolem@century21.com,,,"Experience: 3 years, Transactions: 6, Volume: $977,604",US,CREAM_RealEstate,2026-03-30
M/I Homes,REAL ESTATE,AH,,NO,,Amy Ward,(531) 868-1881,(531) 868-1881,0.08,,GEN,,Denver,CO,,amyw@weichert.com,,,"Experience: 7 years, Transactions: 19, Volume: $8,339,617",US,CREAM_RealEstate,2026-03-30
Weichert,REAL ESTATE,AH,,NO,,Scott Nelson,(856) 869-1787,(856) 869-1787,0.0925,,SF,,San Jose,CA,,scott12@realtor.com,,,"Experience: 19 years, Transactions: 36, Volume: $6,568,547",US,CREAM_RealEstate,2026-03-30
M/I Homes,REAL ESTATE,AH,,NO,,Karen Nguyen,(813) 541-3461,(813) 541-3461,0.08,,GEN,,Louisville,KY,,karenn@remax.net,,,"Experience: 22 years, Transactions: 33, Volume: $4,568,849",US,CREAM_RealEstate,2026-03-30
Beazer Homes,REAL ESTATE,AH,,NO,,Linda Jackson,(540) 456-9452,(540) 456-9452,0.08,,GEN,,Nashville,TN,,linda.jackson@coldwellbanker.com,,,"Experience: 17 years, Transactions: 23, Volume: $9,377,342",US,CREAM_RealEstate,2026-03-30
ERA,REAL ESTATE,DK,,NO,,Stephanie Johnson,(865) 500-2883,(865) 500-2883,0.08,,GEN,,Portland,OR,,stephaniej@weichert.com,,,"Experience: 25 years, Transactions: 50, Volume: $7,283,799",US,CREAM_RealEstate,2026-03-30
Pulte Homes,REAL ESTATE,AH,,NO,,Anna Edwards,(646) 790-6252,(646) 790-6252,0.08,,GEN,,Oklahoma City,OK,,anna.edwards@hotmail.com,,,"Experience: 9 years, Transactions: 32, Volume: $8,697,033",US,CREAM_RealEstate,2026-03-30
Century Communities,REAL ESTATE,AH,,NO,,Jerry Hill,(762) 325-4877,(762) 325-4877,0.08,,GEN,,Virginia Beach,VA,,hill.jerry@homesmart.com,,,"Experience: 23 years, Transactions: 28, Volume: $10,874,837",US,CREAM_RealEstate,2026-03-30
Meritage Homes,REAL ESTATE,LG,,NO,,Steven Morris,(601) 675-8236,(601) 675-8236,0.0685,,GEN,,Reno,NV,,morris.steven@compass.com,,,"Experience: 8 years, Transactions: 16, Volume: $13,801,327",US,CREAM_RealEstate,2026-03-30
Weichert,REAL ESTATE,DK,,NO,,Catherine Chavez,(234) 758-2767,(234) 758-2767,0.08,,GEN,,Portland,OR,,catherine46@realtyonegroup.com,,,"Experience: 4 years, Transactions: 11, Volume: $1,216,657",US,CREAM_RealEstate,2026-03-30
Coldwell Banker,REAL ESTATE,AH,,NO,,Kimberly Miller,(214) 601-3405,(214) 601-3405,0.08,,GEN,,New Orleans,LA,,kimberlym@homesmart.com,,,"Experience: 4 years, Transactions: 6, Volume: $1,074,693",US,CREAM_RealEstate,2026-03-30
Zillow Premier,REAL ESTATE,AH,,NO,,Debra Howard,(274) 630-1025,(274) 630-1025,0.08,,GEN,,Raleigh,NC,,howard.debra@realtyonegroup.com,,,"Experience: 22 years, Transactions: 34, Volume: $2,835,974",US,CREAM_RealEstate,2026-03-30
Keller Williams,REAL ESTATE,LG,,NO,,Larry Diaz,(563) 555-4867,(563) 555-4867,0.0685,,GEN,,Las Vegas,NV,,larryd@elliman.com,,,"Experience: 19 years, Transactions: 28, Volume: $4,017,268",US,CREAM_RealEstate,2026-03-30
Zillow Premier,REAL ESTATE,AH,,NO,,Ruth Wright,(708) 282-5016,(708) 282-5016,0.0925,,SF,,Riverside,CA,,rwright@outlook.com,,,"Experience: 5 years, Transactions: 20, Volume: $9,364,206",US,CREAM_RealEstate,2026-03-30
ERA,REAL ESTATE,LG,,NO,,Patricia Green,(909) 855-8989,(909) 855-8989,0.0685,,GEN,,Las Vegas,NV,,patricia91@redfin.com,,,"Experience: 25 years, Transactions: 19, Volume: $11,857,650",US,CREAM_RealEstate,2026-03-30
Better Homes & Gardens,REAL ESTATE,AH,,NO,,Pamela Ramirez,(828) 943-3953,(828) 943-3953,0.08,,GEN,,Atlanta,GA,,pramirez@homesmart.com,,,"Experience: 0 years, Transactions: 3, Volume: $272,151",US,CREAM_RealEstate,2026-03-30
Redfin,REAL ESTATE,LG,,NO,,Dennis Anderson,(331) 660-7659,(331) 660-7659,0.0825,,TEX,,Dallas-Fort Worth,TX,,anderson.dennis@outlook.com,,,"Experience: 16 years, Transactions: 32, Volume: $11,397,152",US,CREAM_RealEstate,2026-03-30
Tri Pointe Homes,REAL ESTATE,AH,,NO,,Justin Brooks,(505) 888-5798,(505) 888-5798,0.08,,GEN,,Detroit,MI,,justin61@compass.com,,,"Experience: 25 years, Transactions: 16, Volume: $11,690,509",US,CREAM_RealEstate,2026-03-30
Better Homes & Gardens,REAL ESTATE,DK,,NO,,Sharon Howard,(872) 223-5938,(872) 223-5938,0.065,,SEA,,Seattle,WA,,howard.sharon@weichert.com,,,"Experience: 23 years, Transactions: 29, Volume: $4,682,841",US,CREAM_RealEstate,2026-03-30
Coldwell Banker,REAL ESTATE,RA,,NO,,Kevin Hall,(801) 671-7064,(801) 671-7064,0.065,,FLA,,Jacksonville,FL,,kevinh@realtyonegroup.com,,,"Experience: 1 years, Transactions: 3, Volume: $451,665",US,CREAM_RealEstate,2026-03-30
Weichert,REAL ESTATE,AH,,NO,,Barbara Thompson,(856) 653-5188,(856) 653-5188,0.08,,GEN,,Colorado Springs,CO,,barbara28@outlook.com,,,"Experience: 2 years, Transactions: 14, Volume: $701,750",US,CREAM_RealEstate,2026-03-30
Tri Pointe Homes,REAL ESTATE,AH,,NO,,Amy Bailey,(779) 657-4598,(779) 657-4598,0.08,,GEN,,Chicago,IL,,bailey.amy@exprealty.com,,,"Experience: 7 years, Transactions: 10, Volume: $3,017,951",US,CREAM_RealEstate,2026-03-30
Douglas Elliman,REAL ESTATE,AH,,NO,,Aaron Cook,(361) 214-6131,(361) 214-6131,0.08,,GEN,,Kansas City,MO,,acook@compass.com,,,"Experience: 16 years, Transactions: 24, Volume: $7,908,624",US,CREAM_RealEstate,2026-03-30
Better Homes & Gardens,REAL ESTATE,AH,,NO,,Gregory Richardson,(704) 539-7155,(704) 539-7155,0.0925,,SF,,Riverside,CA,,richardson.gregory@coldwellbanker.com,,,"Experience: 6 years, Transactions: 14, Volume: $7,731,976",US,CREAM_RealEstate,2026-03-30
Sotheby's,REAL ESTATE,AH,,NO,,Samuel Lopez,(202) 690-5420,(202) 690-5420,0.08,,GEN,,Boston,MA,,samuel.lopez@remax.net,,,"Experience: 14 years, Transactions: 35, Volume: $14,491,282",US,CREAM_RealEstate,2026-03-30
HomeSmart,REAL ESTATE,LG,,NO,,Charles Jackson,(445) 720-2690,(445) 720-2690,0.0825,,TEX,,San Antonio,TX,,cjackson@elliman.com,,,"Experience: 21 years, Transactions: 43, Volume: $2,886,701",US,CREAM_RealEstate,2026-03-30
Tri Pointe Homes,REAL ESTATE,LG,,NO,,Christopher Evans,(442) 663-2379,(442) 663-2379,0.08,,GEN,,Tucson,AZ,,christopher.evans@realtyonegroup.com,,,"Experience: 6 years, Transactions: 14, Volume: $12,410,108",US,CREAM_RealEstate,2026-03-30
The Agency,REAL ESTATE,AH,,NO,,Ryan Brooks,(541) 747-7117,(541) 747-7117,0.08,,GEN,,Colorado Springs,CO,,ryan47@yahoo.com,,,"Experience: 23 years, Transactions: 42, Volume: $11,540,181",US,CREAM_RealEstate,2026-03-30
Nest Seekers,REAL ESTATE,AH,,NO,,Gregory Thomas,(907) 860-4344,(907) 860-4344,0.08,,GEN,,Louisville,KY,,gregory.thomas@kw.com,,,"Experience: 25 years, Transactions: 49, Volume: $12,786,459",US,CREAM_RealEstate,2026-03-30
Nest Seekers,REAL ESTATE,AH,,NO,,Stephanie Chavez,(417) 206-7984,(417) 206-7984,0.08,,GEN,,Cleveland,OH,,chavez.stephanie@sothebysrealty.com,,,"Experience: 17 years, Transactions: 35, Volume: $14,199,554",US,CREAM_RealEstate,2026-03-30
Zillow Premier,REAL ESTATE,AH,,NO,,Kevin Gonzalez,(480) 261-3798,(480) 261-3798,0.08,,GEN,,Minneapolis,MN,,kgonzalez@century21.com,,,"Experience: 10 years, Transactions: 41, Volume: $9,658,617",US,CREAM_RealEstate,2026-03-30
Toll Brothers,REAL ESTATE,AH,,NO,,Barbara Howard,(847) 285-6208,(847) 285-6208,0.08,,GEN,,Cleveland,OH,,howard.barbara@yahoo.com,,,"Experience: 24 years, Transactions: 50, Volume: $2,254,094",US,CREAM_RealEstate,2026-03-30
Coldwell Banker,REAL ESTATE,AH,,NO,,Diane Stewart,(520) 977-3844,(520) 977-3844,0.08,,GEN,,Raleigh,NC,,stewart.diane@hotmail.com,,,"Experience: 21 years, Transactions: 24, Volume: $3,985,631",US,CREAM_RealEstate,2026-03-30
Compass,REAL ESTATE,AH,,NO,,Charles Hill,(952) 513-3651,(952) 513-3651,0.0925,,SF,,San Diego,CA,,chill@exprealty.com,,,"Experience: 23 years, Transactions: 10, Volume: $10,316,662",US,CREAM_RealEstate,2026-03-30
KB Home,REAL ESTATE,AH,,NO,,Debra Harris,(843) 833-4316,(843) 833-4316,0.08,,GEN,,St. Louis,MO,,debrah@century21.com,,,"Experience: 16 years, Transactions: 38, Volume: $10,045,405",US,CREAM_RealEstate,2026-03-30
NVR,REAL ESTATE,LG,,NO,,Brenda Adams,(803) 400-9566,(803) 400-9566,0.08,,GEN,,Phoenix,AZ,,brenda52@berkshirehathawayhs.com,,,"Experience: 5 years, Transactions: 40, Volume: $14,818,272",US,CREAM_RealEstate,2026-03-30
Better Homes & Gardens,REAL ESTATE,AH,,NO,,Ashley Wright,(865) 483-9706,(865) 483-9706,0.08,,GEN,,Cincinnati,OH,,ashley51@gmail.com,,,"Experience: 17 years, Transactions: 39, Volume: $10,679,302",US,CREAM_RealEstate,2026-03-30
