First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Angela,Peterson,angela.peterson@remax.net,(708) 485-1666,Keller Williams,Richmond,VA,"Priority_C, CREAM, RealEstate","Experience: 15 years, Transactions: 38, Volume: $5,465,353",CREAM_RealEstate
Kimberly,Flores,kimberly99@gmail.com,(720) 627-1914,Redfin,Reno,NV,"Priority_C, CREAM, RealEstate","Experience: 12 years, Transactions: 36, Volume: $12,099,901",CREAM_RealEstate
Matthew,Bennett,matthew17@elliman.com,(513) 221-8279,Lennar,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 35, Volume: $10,750,848",CREAM_RealEstate
Anthony,Perez,anthonyp@realtor.com,(812) 218-7834,Meritage Homes,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 21 years, Transactions: 45, Volume: $13,907,805",CREAM_RealEstate
Joseph,Clark,josephc@remax.net,(541) 253-8152,United Real Estate,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 1 years, Transactions: 1, Volume: $144,809",CREAM_RealEstate
Patrick,Murphy,pmurphy@homesmart.com,(203) 916-7623,HomeSmart,Las Vegas,NV,"Priority_A, CREAM, RealEstate","Experience: 11 years, Transactions: 14, Volume: $13,516,530",CREAM_RealEstate
Raymond,Jackson,raymond43@berkshirehathawayhs.com,(351) 511-8282,Nest Seekers,Indianapolis,IN,"Priority_B, CREAM, RealEstate","Experience: 0 years, Transactions: 0, Volume: $14,107",CREAM_RealEstate
Christine,Young,christine51@yahoo.com,(432) 440-7207,Vylla Home,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 17, Volume: $10,172,368",CREAM_RealEstate
William,Wilson,william58@kw.com,(330) 903-6317,Beazer Homes,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 38, Volume: $7,785,241",CREAM_RealEstate
Timothy,Williams,williams.timothy@hotmail.com,(903) 774-4136,Zillow Premier,Boise,ID,"Priority_C, CREAM, RealEstate","Experience: 11 years, Transactions: 23, Volume: $5,238,771",CREAM_RealEstate
George,James,james.george@elliman.com,(469) 327-7587,Coldwell Banker,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 43, Volume: $14,960,713",CREAM_RealEstate
Jonathan,Hernandez,hernandez.jonathan@kw.com,(863) 236-5174,ERA,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 11, Volume: $5,695,210",CREAM_RealEstate
Sandra,Stewart,stewart.sandra@homesmart.com,(806) 305-8310,Compass,Reno,NV,"Priority_C, CREAM, RealEstate","Experience: 16 years, Transactions: 17, Volume: $5,569,479",CREAM_RealEstate
Emily,Young,emily.young@century21.com,(802) 504-2226,Sotheby's,Minneapolis,MN,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 25, Volume: $4,518,339",CREAM_RealEstate
Angela,Rivera,angela.rivera@realtor.com,(614) 724-5240,Douglas Elliman,Philadelphia,PA,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 37, Volume: $14,553,834",CREAM_RealEstate
William,Kim,william.kim@gmail.com,(336) 745-3252,Better Homes & Gardens,Atlanta,GA,"Priority_A, CREAM, RealEstate","Experience: 13 years, Transactions: 18, Volume: $9,342,750",CREAM_RealEstate
Sandra,Mitchell,mitchell.sandra@redfin.com,(220) 313-4771,Compass,Las Vegas,NV,"Priority_A, CREAM, RealEstate","Experience: 13 years, Transactions: 14, Volume: $6,341,561",CREAM_RealEstate
Gary,White,white.gary@gmail.com,(501) 368-9876,eXp Realty,Phoenix,AZ,"Priority_A, CREAM, RealEstate","Experience: 17 years, Transactions: 45, Volume: $14,598,195",CREAM_RealEstate
John,Robinson,john.robinson@kw.com,(940) 228-9666,Zillow Premier,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 22, Volume: $11,466,121",CREAM_RealEstate
Eric,Collins,eric53@outlook.com,(575) 730-6525,Ryan Homes,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 50, Volume: $1,593,760",CREAM_RealEstate
Samantha,Green,sgreen@century21.com,(770) 791-2504,Beazer Homes,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 7 years, Transactions: 36, Volume: $9,954,462",CREAM_RealEstate
Jessica,White,jessicaw@realtyonegroup.com,(564) 354-6447,Compass,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 9 years, Transactions: 41, Volume: $9,940,039",CREAM_RealEstate
Janet,Miller,miller.janet@weichert.com,(805) 614-7949,Zillow Premier,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 25, Volume: $4,265,411",CREAM_RealEstate
Elizabeth,Alvarez,ealvarez@century21.com,(662) 282-7511,Lennar,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 19 years, Transactions: 19, Volume: $7,046,759",CREAM_RealEstate
Linda,Sanders,linda68@homesmart.com,(407) 666-9072,Beazer Homes,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 13, Volume: $8,187,661",CREAM_RealEstate
Brenda,Thomas,brendat@berkshirehathawayhs.com,(956) 856-1804,Nest Seekers,Atlanta,GA,"Priority_A, CREAM, RealEstate","Experience: 20 years, Transactions: 25, Volume: $10,663,440",CREAM_RealEstate
Frank,Howard,frankh@coldwellbanker.com,(629) 550-4216,Ryan Homes,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 38, Volume: $5,333,105",CREAM_RealEstate
Susan,Smith,ssmith@sothebysrealty.com,(313) 614-1006,United Real Estate,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 8 years, Transactions: 14, Volume: $3,333,077",CREAM_RealEstate
David,Jackson,davidj@realtyonegroup.com,(303) 415-2336,ERA,Boise,ID,"Priority_C, CREAM, RealEstate","Experience: 7 years, Transactions: 21, Volume: $6,440,746",CREAM_RealEstate
Dorothy,Nguyen,dnguyen@weichert.com,(209) 342-4588,Toll Brothers,Albuquerque,NM,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 49, Volume: $13,610,478",CREAM_RealEstate
Michael,Cruz,mcruz@remax.net,(501) 545-4554,The Agency,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 15 years, Transactions: 30, Volume: $3,881,246",CREAM_RealEstate
Jack,Mendoza,jmendoza@berkshirehathawayhs.com,(859) 955-6997,HomeSmart,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 45, Volume: $6,156,336",CREAM_RealEstate
Patrick,White,patrick15@yahoo.com,(480) 759-8935,Zillow Premier,Orlando,FL,"Priority_A, CREAM, RealEstate","Experience: 11 years, Transactions: 40, Volume: $7,728,792",CREAM_RealEstate
Brandon,Ruiz,brandonr@compass.com,(213) 387-2836,LGI Homes,Atlanta,GA,"Priority_A, CREAM, RealEstate","Experience: 4 years, Transactions: 6, Volume: $1,245,795",CREAM_RealEstate
Ashley,Thomas,ashley94@elliman.com,(401) 777-7146,Pulte Homes,Richmond,VA,"Priority_C, CREAM, RealEstate","Experience: 5 years, Transactions: 33, Volume: $7,820,383",CREAM_RealEstate
Maria,Reed,reed.maria@century21.com,(913) 886-6298,Century 21,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 18 years, Transactions: 35, Volume: $3,235,682",CREAM_RealEstate
Timothy,Morgan,tmorgan@coldwellbanker.com,(910) 257-9938,Vylla Home,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 17, Volume: $11,711,165",CREAM_RealEstate
Kathleen,Torres,kathleen.torres@gmail.com,(402) 894-9857,NVR,New York,NY,"Priority_A, CREAM, RealEstate","Experience: 14 years, Transactions: 28, Volume: $9,277,423",CREAM_RealEstate
Helen,Martin,helen.martin@outlook.com,(971) 702-4316,Sotheby's,Milwaukee,WI,"Priority_C, CREAM, RealEstate","Experience: 2 years, Transactions: 14, Volume: $1,796,698",CREAM_RealEstate
Donna,Howard,donna59@weichert.com,(606) 855-5601,LGI Homes,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 28, Volume: $14,055,849",CREAM_RealEstate
Kathleen,Collins,collins.kathleen@outlook.com,(781) 471-7244,The Agency,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 8 years, Transactions: 39, Volume: $10,527,391",CREAM_RealEstate
Anthony,Smith,anthony50@realtor.com,(434) 511-3361,Century Communities,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 28, Volume: $14,711,373",CREAM_RealEstate
Samantha,Peterson,samantha31@hotmail.com,(843) 460-2156,Century Communities,Las Vegas,NV,"Priority_A, CREAM, RealEstate","Experience: 20 years, Transactions: 40, Volume: $9,706,869",CREAM_RealEstate
Shirley,Rogers,rogers.shirley@kw.com,(602) 501-1929,Coldwell Banker,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 5, Volume: $747,036",CREAM_RealEstate
Samantha,Lee,lee.samantha@homesmart.com,(605) 520-8562,Better Homes & Gardens,Virginia Beach,VA,"Priority_C, CREAM, RealEstate","Experience: 1 years, Transactions: 0, Volume: $56,799",CREAM_RealEstate
Rachel,Richardson,rrichardson@hotmail.com,(251) 511-9738,eXp Realty,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 29, Volume: $11,838,219",CREAM_RealEstate
Larry,Nguyen,larry93@kw.com,(501) 548-4197,Taylor Morrison,Oklahoma City,OK,"Priority_C, CREAM, RealEstate","Experience: 19 years, Transactions: 10, Volume: $12,866,484",CREAM_RealEstate
Nicole,Turner,nicole53@gmail.com,(301) 427-3954,Century Communities,Reno,NV,"Priority_C, CREAM, RealEstate","Experience: 19 years, Transactions: 21, Volume: $8,302,603",CREAM_RealEstate
Jason,Scott,jason.scott@kw.com,(414) 447-1114,Zillow Premier,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 21 years, Transactions: 33, Volume: $5,963,017",CREAM_RealEstate
Justin,Rodriguez,rodriguez.justin@weichert.com,(215) 362-7052,Zillow Premier,Seattle,WA,"Priority_A, CREAM, RealEstate","Experience: 10 years, Transactions: 12, Volume: $10,689,034",CREAM_RealEstate
Pamela,Smith,pamela19@berkshirehathawayhs.com,(570) 854-1417,CalAtlantic Homes,Minneapolis,MN,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 49, Volume: $8,973,959",CREAM_RealEstate
Carolyn,Sanchez,carolyns@outlook.com,(302) 915-4234,D.R. Horton,Philadelphia,PA,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 3, Volume: $126,490",CREAM_RealEstate
Jerry,Kelly,jkelly@berkshirehathawayhs.com,(321) 381-5780,Better Homes & Gardens,Albuquerque,NM,"Priority_C, CREAM, RealEstate","Experience: 7 years, Transactions: 33, Volume: $11,506,821",CREAM_RealEstate
Margaret,Gomez,margaret.gomez@weichert.com,(620) 489-3331,Better Homes & Gardens,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 16, Volume: $5,882,604",CREAM_RealEstate
Kathleen,Hughes,hughes.kathleen@century21.com,(475) 588-2878,M/I Homes,Richmond,VA,"Priority_C, CREAM, RealEstate","Experience: 4 years, Transactions: 5, Volume: $919,898",CREAM_RealEstate
Helen,Lee,hlee@coldwellbanker.com,(505) 803-3932,HomeSmart,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 35, Volume: $5,965,496",CREAM_RealEstate
Ronald,Robinson,rrobinson@kw.com,(970) 639-3747,Ryan Homes,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 13, Volume: $1,389,416",CREAM_RealEstate
Steven,Jones,jones.steven@elliman.com,(312) 925-2561,CalAtlantic Homes,Tampa,FL,"Priority_A, CREAM, RealEstate","Experience: 7 years, Transactions: 29, Volume: $14,675,246",CREAM_RealEstate
Thomas,Roberts,thomas.roberts@gmail.com,(678) 464-2684,Lennar,Albuquerque,NM,"Priority_C, CREAM, RealEstate","Experience: 1 years, Transactions: 4, Volume: $320,110",CREAM_RealEstate
Sharon,Miller,sharonm@kw.com,(570) 469-9593,Coldwell Banker,Louisville,KY,"Priority_C, CREAM, RealEstate","Experience: 25 years, Transactions: 32, Volume: $13,165,166",CREAM_RealEstate
Benjamin,Campbell,benjamin48@remax.net,(979) 352-9667,Coldwell Banker,Philadelphia,PA,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 45, Volume: $7,382,775",CREAM_RealEstate
Brandon,Ortiz,ortiz.brandon@coldwellbanker.com,(517) 444-4228,Vylla Home,Detroit,MI,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 28, Volume: $11,385,079",CREAM_RealEstate
Andrew,Roberts,andrew.roberts@sothebysrealty.com,(657) 424-7685,CalAtlantic Homes,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 11 years, Transactions: 36, Volume: $3,666,067",CREAM_RealEstate
Melissa,Adams,melissaa@weichert.com,(220) 380-4096,Douglas Elliman,Jacksonville,FL,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 41, Volume: $11,536,253",CREAM_RealEstate
Patrick,Lee,plee@homesmart.com,(225) 551-2225,Weichert,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 11, Volume: $10,784,009",CREAM_RealEstate
Patrick,Bennett,patrick.bennett@coldwellbanker.com,(563) 979-5003,Century Communities,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 3 years, Transactions: 11, Volume: $895,453",CREAM_RealEstate
Kimberly,Wright,kwright@exprealty.com,(480) 951-4226,Zillow Premier,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 39, Volume: $12,404,856",CREAM_RealEstate
Linda,Reyes,linda24@realtyonegroup.com,(501) 701-1420,Nest Seekers,Orlando,FL,"Priority_A, CREAM, RealEstate","Experience: 16 years, Transactions: 32, Volume: $7,258,481",CREAM_RealEstate
Raymond,Sanchez,raymonds@elliman.com,(864) 996-9771,Douglas Elliman,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 13, Volume: $14,742,026",CREAM_RealEstate
Jennifer,Anderson,jennifera@realtyonegroup.com,(956) 493-5586,Redfin,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 13 years, Transactions: 14, Volume: $13,808,479",CREAM_RealEstate
Ryan,Turner,ryant@remax.net,(305) 660-5707,Berkshire Hathaway,Colorado Springs,CO,"Priority_C, CREAM, RealEstate","Experience: 22 years, Transactions: 33, Volume: $14,471,959",CREAM_RealEstate
David,Thomas,davidt@coldwellbanker.com,(254) 251-3417,M/I Homes,Tampa,FL,"Priority_A, CREAM, RealEstate","Experience: 20 years, Transactions: 35, Volume: $5,594,023",CREAM_RealEstate
Samantha,Hernandez,samantha.hernandez@exprealty.com,(803) 923-1663,Weichert,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 21 years, Transactions: 34, Volume: $8,968,033",CREAM_RealEstate
James,Lopez,lopez.james@homesmart.com,(564) 355-8785,Nest Seekers,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 8 years, Transactions: 23, Volume: $11,917,092",CREAM_RealEstate
Pamela,Carter,pamela24@remax.net,(701) 551-2718,ERA,Denver,CO,"Priority_A, CREAM, RealEstate","Experience: 15 years, Transactions: 40, Volume: $11,461,663",CREAM_RealEstate
Janet,Thomas,janet.thomas@hotmail.com,(973) 369-1145,Berkshire Hathaway,Louisville,KY,"Priority_C, CREAM, RealEstate","Experience: 9 years, Transactions: 44, Volume: $3,789,657",CREAM_RealEstate
Frank,Cook,frankc@homesmart.com,(704) 854-2025,Pulte Homes,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 26, Volume: $7,212,858",CREAM_RealEstate
Margaret,Chavez,mchavez@berkshirehathawayhs.com,(928) 595-7204,Tri Pointe Homes,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 9 years, Transactions: 29, Volume: $8,760,776",CREAM_RealEstate
Scott,Chavez,chavez.scott@homesmart.com,(802) 361-9897,Better Homes & Gardens,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 37, Volume: $13,034,166",CREAM_RealEstate
Amy,Parker,amy.parker@remax.net,(803) 805-9323,NVR,Las Vegas,NV,"Priority_A, CREAM, RealEstate","Experience: 24 years, Transactions: 42, Volume: $9,796,232",CREAM_RealEstate
Michelle,Ward,michellew@coldwellbanker.com,(864) 383-8074,Berkshire Hathaway,Los Angeles,CA,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 39, Volume: $12,392,732",CREAM_RealEstate
Karen,Bennett,karenb@redfin.com,(706) 792-7824,The Agency,Louisville,KY,"Priority_C, CREAM, RealEstate","Experience: 2 years, Transactions: 6, Volume: $686,663",CREAM_RealEstate
Dorothy,Scott,dscott@remax.net,(251) 978-4045,ERA,Colorado Springs,CO,"Priority_C, CREAM, RealEstate","Experience: 16 years, Transactions: 50, Volume: $2,111,846",CREAM_RealEstate
Thomas,Brown,tbrown@outlook.com,(717) 585-3556,Taylor Morrison,Louisville,KY,"Priority_C, CREAM, RealEstate","Experience: 0 years, Transactions: 5, Volume: $426,905",CREAM_RealEstate
Joseph,Ross,joseph15@yahoo.com,(336) 476-6558,Redfin,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 15 years, Transactions: 13, Volume: $9,247,004",CREAM_RealEstate
Nicholas,Mendoza,nicholasm@sothebysrealty.com,(973) 872-3499,Pulte Homes,Virginia Beach,VA,"Priority_C, CREAM, RealEstate","Experience: 19 years, Transactions: 38, Volume: $2,744,886",CREAM_RealEstate
Ronald,Peterson,ronald80@remax.net,(360) 821-1053,Beazer Homes,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 24, Volume: $13,300,458",CREAM_RealEstate
Kathleen,Thomas,kathleen82@elliman.com,(737) 429-1573,Douglas Elliman,Jacksonville,FL,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 16, Volume: $6,849,293",CREAM_RealEstate
Karen,Bennett,kbennett@compass.com,(954) 797-9200,Better Homes & Gardens,Philadelphia,PA,"Priority_A, CREAM, RealEstate","Experience: 15 years, Transactions: 29, Volume: $2,661,315",CREAM_RealEstate
Susan,Smith,susans@elliman.com,(260) 374-9274,Meritage Homes,Jacksonville,FL,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 15, Volume: $944,157",CREAM_RealEstate
Ronald,Howard,ronald.howard@elliman.com,(276) 720-7746,Lennar,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 15, Volume: $11,169,665",CREAM_RealEstate
Kevin,Taylor,taylor.kevin@homesmart.com,(763) 490-5418,Realty One Group,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 8, Volume: $869,031",CREAM_RealEstate
Jeffrey,Sanchez,sanchez.jeffrey@century21.com,(909) 923-2711,Vylla Home,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 9 years, Transactions: 46, Volume: $13,041,537",CREAM_RealEstate
Jessica,Stewart,jessicas@coldwellbanker.com,(845) 231-1994,Toll Brothers,Salt Lake City,UT,"Priority_B, CREAM, RealEstate","Experience: 18 years, Transactions: 35, Volume: $9,070,074",CREAM_RealEstate
Richard,Hughes,richard.hughes@gmail.com,(520) 294-8492,Meritage Homes,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 15 years, Transactions: 16, Volume: $12,488,438",CREAM_RealEstate
Tyler,Harris,tylerh@realtyonegroup.com,(907) 879-5160,ERA,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 14, Volume: $13,100,853",CREAM_RealEstate
Patrick,Hill,patrick41@realtyonegroup.com,(361) 994-8300,Century 21,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 12 years, Transactions: 31, Volume: $9,709,326",CREAM_RealEstate
Andrew,Jones,andrewj@realtor.com,(831) 662-5065,Realty One Group,Orlando,FL,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 5, Volume: $37,075",CREAM_RealEstate
Anthony,Hughes,anthonyh@kw.com,(504) 507-4762,Realty One Group,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 9 years, Transactions: 11, Volume: $11,926,632",CREAM_RealEstate
Lisa,Thomas,thomas.lisa@century21.com,(615) 990-5078,Better Homes & Gardens,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 10, Volume: $4,180,383",CREAM_RealEstate
Susan,Johnson,sjohnson@coldwellbanker.com,(334) 426-1519,ERA,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 10 years, Transactions: 36, Volume: $12,591,236",CREAM_RealEstate
Mark,Kim,mkim@weichert.com,(623) 839-8635,Realty One Group,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 18 years, Transactions: 21, Volume: $13,608,317",CREAM_RealEstate
James,Roberts,james.roberts@homesmart.com,(603) 247-8267,Sotheby's,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 19 years, Transactions: 13, Volume: $7,191,307",CREAM_RealEstate
Samantha,Ross,samantha61@kw.com,(203) 230-4832,Tri Pointe Homes,Phoenix,AZ,"Priority_A, CREAM, RealEstate","Experience: 7 years, Transactions: 42, Volume: $7,622,225",CREAM_RealEstate
Brian,Flores,brianf@century21.com,(630) 412-9023,Coldwell Banker,Indianapolis,IN,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 27, Volume: $9,887,663",CREAM_RealEstate
