id,company_name,contact_name,email,phone,address,city,county,state,zip,business_type,priority,source,tags,scraped_at,pos_system,estimated_volume,notes
TN-SHE-0150,Memphis Pub,Elizabeth Jones,memphispub@memphispub.com,+1 (423) 143-6796,708 Main St,Memphis,Shelby,TN,37939,Bar,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Bar",2026-04-29T20:55:45.456030,,Medium,"Population: 916,371"
TN-SHE-0151,Memphis Bar & Grill,Jennifer Brown,info@memphisbarandgr.com,+1 (731) 224-3688,5196 Main St,Memphis,Shelby,TN,37465,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456038,Aloha,Medium,"Population: 916,371"
TN-SHE-0152,Memphis Bistro,Patricia Lopez,memphisbis@memphisbistro.com,+1 (731) 721-2850,878 Main St,Memphis,Shelby,TN,37737,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456051,,High,"Population: 916,371"
TN-SHE-0153,Memphis Grill,Susan Lopez,info@memphisgrill.com,+1 (865) 379-9119,1417 Main St,Memphis,Shelby,TN,38085,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456060,,Low,"Population: 916,371"
TN-SHE-0154,Memphis Bistro,Mary Martinez,info@memphisbistro.com,+1 (865) 655-1898,2752 Main St,Memphis,Shelby,TN,38056,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456072,,High,"Population: 916,371"
TN-SHE-0155,Memphis Kitchen,William Rodriguez,info@memphiskitchen.com,+1 (731) 773-2828,7926 Main St,Memphis,Shelby,TN,37520,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456089,,High,"Population: 916,371"
TN-SHE-0156,Memphis Bar & Grill,James Johnson,info@memphisbarandgr.com,+1 (615) 981-9188,9462 Main St,Memphis,Shelby,TN,37749,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456098,,High,"Population: 916,371"
TN-SHE-0157,Memphis Cafe,Linda Jones,info@memphiscafe.com,+1 (615) 771-4643,5555 Main St,Memphis,Shelby,TN,37797,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Cafe",2026-04-29T20:55:45.456106,Aloha,High,"Population: 916,371"
TN-SHE-0158,Memphis Pub,Mary Martinez,memphispub@memphispub.com,+1 (615) 752-4096,4723 Main St,Memphis,Shelby,TN,38286,Bar,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Bar",2026-04-29T20:55:45.456115,,High,"Population: 916,371"
TN-SHE-0159,Memphis Bar & Grill,Susan Wilson,info@memphisbarandgr.com,+1 (731) 351-2822,9798 Main St,Memphis,Shelby,TN,37306,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456123,Clover,High,"Population: 916,371"
TN-SHE-0160,Memphis Kitchen,James Williams,info@memphiskitchen.com,+1 (629) 671-9570,4399 Main St,Memphis,Shelby,TN,37075,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456132,Clover,High,"Population: 916,371"
TN-SHE-0161,Memphis Grill,William Miller,info@memphisgrill.com,+1 (615) 137-5277,913 Main St,Memphis,Shelby,TN,37318,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456140,Clover,Low,"Population: 916,371"
TN-SHE-0162,Memphis Bar & Grill,Barbara Lopez,info@memphisbarandgr.com,+1 (629) 358-3541,5410 Main St,Memphis,Shelby,TN,37005,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456156,Clover,Medium,"Population: 916,371"
TN-SHE-0163,Memphis Cafe,Michael Johnson,info@memphiscafe.com,+1 (629) 120-8102,579 Main St,Memphis,Shelby,TN,38368,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Cafe",2026-04-29T20:55:45.456165,,Low,"Population: 916,371"
TN-SHE-0164,Memphis Cafe,David Jones,memphiscaf@yahoo.com,+1 (423) 601-9427,4902 Main St,Memphis,Shelby,TN,37195,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Cafe",2026-04-29T20:55:45.456173,,Medium,"Population: 916,371"
TN-SHE-0165,Memphis Pub,William Williams,memphispub@memphispub.com,+1 (629) 346-8708,3273 Main St,Memphis,Shelby,TN,37521,Bar,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Bar",2026-04-29T20:55:45.456182,,Medium,"Population: 916,371"
TN-SHE-0166,Memphis Eatery,Mary Brown,memphiseat@yahoo.com,+1 (629) 830-3292,3120 Main St,Memphis,Shelby,TN,37160,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456190,Toast,Medium,"Population: 916,371"
TN-SHE-0167,Memphis Eatery,William Martinez,info@memphiseatery.com,+1 (423) 380-7795,765 Main St,Memphis,Shelby,TN,37084,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456199,Square,Medium,"Population: 916,371"
TN-SHE-0168,Memphis Bistro,Mary Gonzalez,memphisbis@outlook.com,+1 (865) 869-3625,8648 Main St,Memphis,Shelby,TN,37590,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456207,,Low,"Population: 916,371"
TN-SHE-0169,Memphis Bar & Grill,Jennifer Lopez,info@memphisbarandgr.com,+1 (731) 149-6821,3134 Main St,Memphis,Shelby,TN,37748,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456219,Toast,Medium,"Population: 916,371"
TN-SHE-0170,Memphis Bar & Grill,Jessica Wilson,info@memphisbarandgr.com,+1 (731) 216-5794,6835 Main St,Memphis,Shelby,TN,37712,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456230,,Medium,"Population: 916,371"
TN-SHE-0171,Memphis Eatery,Barbara Smith,memphiseat@yahoo.com,+1 (931) 801-2388,3788 Main St,Memphis,Shelby,TN,37513,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456240,,High,"Population: 916,371"
TN-SHE-0172,Memphis Pub,Elizabeth Hernandez,memphispub@outlook.com,+1 (931) 684-7695,8679 Main St,Memphis,Shelby,TN,38157,Bar,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Bar",2026-04-29T20:55:45.456252,Toast,Medium,"Population: 916,371"
TN-SHE-0173,Memphis Eatery,John Jones,info@memphiseatery.com,+1 (901) 127-3074,5146 Main St,Memphis,Shelby,TN,38118,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456261,Aloha,High,"Population: 916,371"
TN-SHE-0174,Memphis Bistro,James Anderson,memphisbis@yahoo.com,+1 (423) 102-2877,261 Main St,Memphis,Shelby,TN,37161,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456269,Toast,Medium,"Population: 916,371"
TN-SHE-0175,Memphis Bar & Grill,James Hernandez,info@memphisbarandgr.com,+1 (901) 120-4278,4119 Main St,Memphis,Shelby,TN,38238,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456277,,Low,"Population: 916,371"
TN-SHE-0176,Memphis Bistro,Robert Garcia,memphisbis@yahoo.com,+1 (865) 975-8371,1477 Main St,Memphis,Shelby,TN,37138,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456286,,Medium,"Population: 916,371"
TN-SHE-0177,Memphis Eatery,Michael Smith,info@memphiseatery.com,+1 (901) 146-7550,3417 Main St,Memphis,Shelby,TN,37534,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456294,,Medium,"Population: 916,371"
TN-SHE-0178,Memphis Eatery,Mary Wilson,info@memphiseatery.com,+1 (901) 319-2181,7202 Main St,Memphis,Shelby,TN,37578,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456305,,High,"Population: 916,371"
TN-SHE-0179,Memphis Eatery,Joseph Gonzalez,info@memphiseatery.com,+1 (731) 217-7961,961 Main St,Memphis,Shelby,TN,38072,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456313,Toast,Medium,"Population: 916,371"
TN-SHE-0180,Memphis Grill,Jessica Lopez,memphisgri@memphisgrill.com,+1 (629) 911-7386,4084 Main St,Memphis,Shelby,TN,38258,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456322,,Low,"Population: 916,371"
TN-SHE-0181,Memphis Pub,Mary Williams,info@memphispub.com,+1 (629) 357-9603,1335 Main St,Memphis,Shelby,TN,37790,Bar,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Bar",2026-04-29T20:55:45.456330,,Medium,"Population: 916,371"
TN-SHE-0182,Memphis Pub,Jennifer Johnson,info@memphispub.com,+1 (615) 599-2212,7739 Main St,Memphis,Shelby,TN,37638,Bar,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Bar",2026-04-29T20:55:45.456342,Clover,Low,"Population: 916,371"
TN-SHE-0183,Memphis Bar & Grill,Richard Smith,info@memphisbarandgr.com,+1 (865) 259-9215,1507 Main St,Memphis,Shelby,TN,38241,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456351,Clover,High,"Population: 916,371"
TN-SHE-0184,Memphis Eatery,John Brown,memphiseat@gmail.com,+1 (901) 511-4861,8256 Main St,Memphis,Shelby,TN,37778,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456360,,High,"Population: 916,371"
TN-SHE-0185,Memphis Kitchen,Mary Johnson,memphiskit@outlook.com,+1 (423) 160-1021,7241 Main St,Memphis,Shelby,TN,38342,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456369,Toast,Medium,"Population: 916,371"
TN-SHE-0186,Memphis Eatery,Michael Rodriguez,info@memphiseatery.com,+1 (731) 866-8276,4352 Main St,Memphis,Shelby,TN,37374,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456383,Square,High,"Population: 916,371"
TN-SHE-0187,Memphis Bar & Grill,Mary Gonzalez,info@memphisbarandgr.com,+1 (731) 165-1791,8734 Main St,Memphis,Shelby,TN,38493,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456392,,High,"Population: 916,371"
TN-SHE-0188,Memphis Grill,David Rodriguez,info@memphisgrill.com,+1 (731) 119-9998,6650 Main St,Memphis,Shelby,TN,37749,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456416,,High,"Population: 916,371"
TN-SHE-0189,Memphis Grill,Jennifer Gonzalez,memphisgri@outlook.com,+1 (629) 275-9642,1179 Main St,Memphis,Shelby,TN,37773,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456425,Aloha,Medium,"Population: 916,371"
TN-SHE-0190,Memphis Grill,Richard Lopez,info@memphisgrill.com,+1 (901) 330-8606,5312 Main St,Memphis,Shelby,TN,38208,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456433,,Low,"Population: 916,371"
TN-SHE-0191,Memphis Cafe,David Johnson,memphiscaf@gmail.com,+1 (615) 562-5189,6968 Main St,Memphis,Shelby,TN,38108,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Cafe",2026-04-29T20:55:45.456442,,Medium,"Population: 916,371"
TN-SHE-0192,Memphis Cafe,William Johnson,info@memphiscafe.com,+1 (615) 756-6875,2353 Main St,Memphis,Shelby,TN,38260,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Cafe",2026-04-29T20:55:45.456453,,High,"Population: 916,371"
TN-SHE-0193,Memphis Grill,Michael Hernandez,info@memphisgrill.com,+1 (615) 896-2368,1845 Main St,Memphis,Shelby,TN,37304,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456461,Toast,High,"Population: 916,371"
TN-SHE-0194,Memphis Cafe,David Rodriguez,memphiscaf@memphiscafe.com,+1 (629) 322-6972,4777 Main St,Memphis,Shelby,TN,37628,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Cafe",2026-04-29T20:55:45.456474,,Low,"Population: 916,371"
TN-SHE-0195,Memphis Kitchen,Patricia Martinez,info@memphiskitchen.com,+1 (865) 590-3374,3937 Main St,Memphis,Shelby,TN,38486,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456485,,Low,"Population: 916,371"
TN-SHE-0196,Memphis Kitchen,Robert Lopez,info@memphiskitchen.com,+1 (931) 294-7984,5183 Main St,Memphis,Shelby,TN,38158,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456493,,High,"Population: 916,371"
TN-SHE-0197,Memphis Kitchen,Richard Miller,info@memphiskitchen.com,+1 (865) 562-5506,9407 Main St,Memphis,Shelby,TN,37710,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456500,,Low,"Population: 916,371"
TN-SHE-0198,Memphis Coffee Co,Elizabeth Garcia,memphiscof@memphiscoffeeco.com,+1 (731) 148-8481,9574 Main St,Memphis,Shelby,TN,37637,Cafe,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Cafe",2026-04-29T20:55:45.456509,,High,"Population: 916,371"
TN-SHE-0199,Memphis Grill,Linda Davis,info@memphisgrill.com,+1 (901) 148-4590,715 Main St,Memphis,Shelby,TN,37916,Restaurant,A,TN_Restaurant_Scraper,"Restaurant,Shelby,Restaurant",2026-04-29T20:55:45.456517,,Medium,"Population: 916,371"
TN-KNO-0000,Knoxville Coffee Co,Robert Gonzalez,info@knoxvillecoffee.com,+1 (901) 557-5474,116 Main St,Knoxville,Knox,TN,37830,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456540,Toast,Medium,"Population: 478,971"
TN-KNO-0001,Knoxville Eatery,Robert Anderson,info@knoxvilleeatery.com,+1 (615) 137-6115,2282 Main St,Knoxville,Knox,TN,38479,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456551,Square,Medium,"Population: 478,971"
TN-KNO-0002,Knoxville Cafe,Elizabeth Jones,info@knoxvillecafe.com,+1 (423) 167-2195,6286 Main St,Knoxville,Knox,TN,38375,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456567,,Low,"Population: 478,971"
TN-KNO-0003,Knoxville Coffee Co,John Jones,info@knoxvillecoffee.com,+1 (629) 933-9526,522 Main St,Knoxville,Knox,TN,37252,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456575,Aloha,Low,"Population: 478,971"
TN-KNO-0004,Knoxville Grill,John Brown,info@knoxvillegrill.com,+1 (865) 647-1176,4849 Main St,Knoxville,Knox,TN,37740,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456584,,Medium,"Population: 478,971"
TN-KNO-0005,Knoxville Kitchen,Mary Smith,info@knoxvillekitche.com,+1 (901) 106-4058,2335 Main St,Knoxville,Knox,TN,38442,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456592,Aloha,Medium,"Population: 478,971"
TN-KNO-0006,Knoxville Kitchen,Mary Garcia,knoxvillek@knoxvillekitche.com,+1 (901) 773-8473,7548 Main St,Knoxville,Knox,TN,37790,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456604,,High,"Population: 478,971"
TN-KNO-0007,Knoxville Coffee Co,Richard Martinez,knoxvillec@knoxvillecoffee.com,+1 (931) 177-1756,6803 Main St,Knoxville,Knox,TN,37404,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456613,,Medium,"Population: 478,971"
TN-KNO-0008,Knoxville Cafe,Elizabeth Brown,knoxvillec@outlook.com,+1 (731) 575-9489,3189 Main St,Knoxville,Knox,TN,38254,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456621,Square,Low,"Population: 478,971"
TN-KNO-0009,Knoxville Kitchen,David Johnson,knoxvillek@outlook.com,+1 (731) 186-8298,8739 Main St,Knoxville,Knox,TN,38218,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456630,,Low,"Population: 478,971"
TN-KNO-0010,Knoxville Kitchen,Joseph Johnson,info@knoxvillekitche.com,+1 (865) 297-3674,4535 Main St,Knoxville,Knox,TN,37289,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456641,Aloha,High,"Population: 478,971"
TN-KNO-0011,Knoxville Grill,Jennifer Martinez,knoxvilleg@outlook.com,+1 (731) 895-9432,5779 Main St,Knoxville,Knox,TN,38097,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456650,,High,"Population: 478,971"
TN-KNO-0012,Knoxville Bar & Grill,John Rodriguez,info@knoxvillebarand.com,+1 (731) 777-7946,7348 Main St,Knoxville,Knox,TN,38130,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456661,,Low,"Population: 478,971"
TN-KNO-0013,Knoxville Grill,Barbara Martinez,info@knoxvillegrill.com,+1 (865) 849-6614,371 Main St,Knoxville,Knox,TN,37127,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456669,Clover,Low,"Population: 478,971"
TN-KNO-0014,Knoxville Cafe,Joseph Lopez,knoxvillec@knoxvillecafe.com,+1 (423) 328-3845,8135 Main St,Knoxville,Knox,TN,38497,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456678,,High,"Population: 478,971"
TN-KNO-0015,Knoxville Kitchen,John Martinez,knoxvillek@gmail.com,+1 (629) 613-9853,2648 Main St,Knoxville,Knox,TN,37588,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456687,Toast,High,"Population: 478,971"
TN-KNO-0016,Knoxville Cafe,Elizabeth Anderson,info@knoxvillecafe.com,+1 (865) 685-3199,6673 Main St,Knoxville,Knox,TN,37734,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456695,Toast,High,"Population: 478,971"
TN-KNO-0017,Knoxville Cafe,Patricia Martinez,knoxvillec@yahoo.com,+1 (865) 872-9784,740 Main St,Knoxville,Knox,TN,37213,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456704,,Low,"Population: 478,971"
TN-KNO-0018,Knoxville Bar & Grill,Richard Miller,info@knoxvillebarand.com,+1 (423) 496-2911,1767 Main St,Knoxville,Knox,TN,38498,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456715,Toast,Low,"Population: 478,971"
TN-KNO-0019,Knoxville Bistro,James Hernandez,info@knoxvillebistro.com,+1 (865) 127-4073,4235 Main St,Knoxville,Knox,TN,37959,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456728,,Medium,"Population: 478,971"
TN-KNO-0020,Knoxville Eatery,Jessica Jones,info@knoxvilleeatery.com,+1 (423) 426-2079,9526 Main St,Knoxville,Knox,TN,37531,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456736,,High,"Population: 478,971"
TN-KNO-0021,Knoxville Kitchen,Barbara Brown,info@knoxvillekitche.com,+1 (423) 690-4283,4710 Main St,Knoxville,Knox,TN,37435,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456744,Square,High,"Population: 478,971"
TN-KNO-0022,Knoxville Bar & Grill,Linda Miller,info@knoxvillebarand.com,+1 (423) 634-8618,4045 Main St,Knoxville,Knox,TN,38445,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456756,,Low,"Population: 478,971"
TN-KNO-0023,Knoxville Kitchen,John Jones,info@knoxvillekitche.com,+1 (901) 604-3658,8362 Main St,Knoxville,Knox,TN,37219,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456764,,Medium,"Population: 478,971"
TN-KNO-0024,Knoxville Coffee Co,Elizabeth Gonzalez,info@knoxvillecoffee.com,+1 (629) 488-4293,4298 Main St,Knoxville,Knox,TN,38428,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456772,,High,"Population: 478,971"
TN-KNO-0025,Knoxville Cafe,Susan Brown,knoxvillec@knoxvillecafe.com,+1 (615) 292-5134,9236 Main St,Knoxville,Knox,TN,37622,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456781,Square,High,"Population: 478,971"
TN-KNO-0026,Knoxville Bistro,Mary Jones,info@knoxvillebistro.com,+1 (931) 531-5801,166 Main St,Knoxville,Knox,TN,37287,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456789,Square,Medium,"Population: 478,971"
TN-KNO-0027,Knoxville Coffee Co,James Garcia,knoxvillec@yahoo.com,+1 (901) 886-9067,9205 Main St,Knoxville,Knox,TN,37674,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456801,Square,Low,"Population: 478,971"
TN-KNO-0028,Knoxville Grill,Elizabeth Gonzalez,info@knoxvillegrill.com,+1 (615) 841-1300,3283 Main St,Knoxville,Knox,TN,38184,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456810,,High,"Population: 478,971"
TN-KNO-0029,Knoxville Bistro,Barbara Smith,info@knoxvillebistro.com,+1 (865) 385-7706,3610 Main St,Knoxville,Knox,TN,37109,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456818,,Medium,"Population: 478,971"
TN-KNO-0030,Knoxville Kitchen,Robert Hernandez,info@knoxvillekitche.com,+1 (615) 449-3534,6705 Main St,Knoxville,Knox,TN,38053,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456826,,Low,"Population: 478,971"
TN-KNO-0031,Knoxville Bar & Grill,James Hernandez,info@knoxvillebarand.com,+1 (629) 305-4135,4304 Main St,Knoxville,Knox,TN,37533,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456834,Toast,Low,"Population: 478,971"
TN-KNO-0032,Knoxville Kitchen,Jessica Johnson,info@knoxvillekitche.com,+1 (731) 828-2244,8705 Main St,Knoxville,Knox,TN,37490,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456845,,Medium,"Population: 478,971"
TN-KNO-0033,Knoxville Bistro,David Gonzalez,info@knoxvillebistro.com,+1 (629) 270-6942,3729 Main St,Knoxville,Knox,TN,37918,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456853,,High,"Population: 478,971"
TN-KNO-0034,Knoxville Cafe,Michael Smith,info@knoxvillecafe.com,+1 (615) 863-8240,5082 Main St,Knoxville,Knox,TN,37166,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456862,,High,"Population: 478,971"
TN-KNO-0035,Knoxville Eatery,Michael Davis,info@knoxvilleeatery.com,+1 (731) 106-9286,7325 Main St,Knoxville,Knox,TN,37906,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456873,Square,Medium,"Population: 478,971"
TN-KNO-0036,Knoxville Cafe,Linda Jones,knoxvillec@knoxvillecafe.com,+1 (931) 806-2342,7172 Main St,Knoxville,Knox,TN,37367,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456882,,Medium,"Population: 478,971"
TN-KNO-0037,Knoxville Bar & Grill,Jessica Hernandez,info@knoxvillebarand.com,+1 (731) 966-2965,5908 Main St,Knoxville,Knox,TN,38386,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456890,Toast,Low,"Population: 478,971"
TN-KNO-0038,Knoxville Cafe,Jennifer Miller,info@knoxvillecafe.com,+1 (931) 445-1208,3359 Main St,Knoxville,Knox,TN,38467,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.456899,,High,"Population: 478,971"
TN-KNO-0039,Knoxville Bistro,Linda Brown,knoxvilleb@yahoo.com,+1 (731) 339-9049,6378 Main St,Knoxville,Knox,TN,38454,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456907,,High,"Population: 478,971"
TN-KNO-0040,Knoxville Bar & Grill,Linda Jones,info@knoxvillebarand.com,+1 (615) 689-4111,186 Main St,Knoxville,Knox,TN,38124,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.456922,Aloha,Low,"Population: 478,971"
