First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source
Ashley,Wilson,ashleyw@yahoo.com,(863) 501-2728,Zillow Premier,Portland,N/A,OR,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 38, Volume: $3,790,303",CREAM_RealEstate
Dennis,White,dennisw@kw.com,(304) 596-7019,KB Home,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 15, Volume: $1,346,430",CREAM_RealEstate
Edward,Lewis,edward.lewis@coldwellbanker.com,(314) 359-9063,Taylor Morrison,Oklahoma City,N/A,OK,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 21 years, Transactions: 38, Volume: $9,552,937",CREAM_RealEstate
Christine,Williams,christine39@weichert.com,(754) 597-5015,Redfin,Austin,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 32, Volume: $5,278,365",CREAM_RealEstate
Amy,Cooper,acooper@yahoo.com,(984) 562-3313,Douglas Elliman,San Jose,N/A,CA,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 20, Volume: $8,956,486",CREAM_RealEstate
Shirley,Clark,shirley.clark@hotmail.com,(908) 476-7453,ERA,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 1, Volume: $15,678",CREAM_RealEstate
Raymond,Ramirez,raymondr@century21.com,(725) 632-2685,Taylor Morrison,Columbus,N/A,OH,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 42, Volume: $4,163,347",CREAM_RealEstate
Karen,Miller,karenm@kw.com,(210) 286-1589,CalAtlantic Homes,Milwaukee,N/A,WI,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 45, Volume: $7,669,911",CREAM_RealEstate
Jason,Nelson,jasonn@redfin.com,(574) 756-2455,Taylor Morrison,New York,N/A,NY,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 49, Volume: $5,889,040",CREAM_RealEstate
Nicole,Cox,nicole.cox@homesmart.com,(419) 353-4476,Keller Williams,Los Angeles,N/A,CA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 25, Volume: $9,553,915",CREAM_RealEstate
Scott,Lee,slee@century21.com,(442) 486-8849,LGI Homes,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 18, Volume: $9,143,840",CREAM_RealEstate
Samuel,Howard,samuelh@century21.com,(606) 223-1708,LGI Homes,Tampa,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 27, Volume: $11,878,194",CREAM_RealEstate
Joshua,Reed,joshua63@redfin.com,(319) 533-9422,Ryan Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 32, Volume: $5,038,182",CREAM_RealEstate
Susan,Ramos,susan83@century21.com,(847) 319-1948,LGI Homes,Boston,N/A,MA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 17, Volume: $4,707,942",CREAM_RealEstate
Lisa,Morales,morales.lisa@kw.com,(479) 386-2571,ERA,San Jose,N/A,CA,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 39, Volume: $3,223,384",CREAM_RealEstate
Laura,Harris,laura.harris@compass.com,(843) 676-1612,Realty One Group,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 11, Volume: $1,957,550",CREAM_RealEstate
Donald,Hall,donald.hall@redfin.com,(828) 416-9641,Compass,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 13, Volume: $5,867,541",CREAM_RealEstate
Margaret,Evans,margaret54@coldwellbanker.com,(585) 405-8356,Keller Williams,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 30, Volume: $5,566,216",CREAM_RealEstate
Ashley,Morales,morales.ashley@coldwellbanker.com,(650) 478-8099,Vylla Home,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 4, Volume: $1,076,590",CREAM_RealEstate
Nicholas,Jones,nicholasj@yahoo.com,(404) 426-2309,Douglas Elliman,Riverside,N/A,CA,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 47, Volume: $13,166,266",CREAM_RealEstate
Patricia,Bennett,pbennett@century21.com,(754) 683-8219,LGI Homes,Cleveland,N/A,OH,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 48, Volume: $4,279,996",CREAM_RealEstate
Michael,Thompson,michael61@compass.com,(609) 913-4752,NVR,Dallas-Fort Worth,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 40, Volume: $2,009,913",CREAM_RealEstate
Cynthia,Scott,scott.cynthia@outlook.com,(239) 454-2986,Realty One Group,Raleigh,N/A,NC,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 36, Volume: $13,519,100",CREAM_RealEstate
Christopher,Cruz,cruz.christopher@elliman.com,(572) 379-4244,United Real Estate,Raleigh,N/A,NC,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 21 years, Transactions: 43, Volume: $3,632,899",CREAM_RealEstate
Thomas,Harris,harris.thomas@hotmail.com,(831) 730-8912,Toll Brothers,Houston,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 31, Volume: $8,055,211",CREAM_RealEstate
Kenneth,Kelly,kenneth44@exprealty.com,(732) 925-3492,Douglas Elliman,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 31, Volume: $4,188,675",CREAM_RealEstate
Linda,Diaz,linda.diaz@coldwellbanker.com,(734) 616-5448,United Real Estate,Colorado Springs,N/A,CO,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 13, Volume: $4,281,049",CREAM_RealEstate
Linda,Sanders,lindas@kw.com,(405) 355-2105,Century Communities,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 15, Volume: $14,768,016",CREAM_RealEstate
Christine,Stewart,christines@homesmart.com,(301) 747-5216,Berkshire Hathaway,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 47, Volume: $11,078,892",CREAM_RealEstate
Jonathan,Roberts,roberts.jonathan@redfin.com,(351) 652-9679,Vylla Home,Salt Lake City,N/A,UT,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 30, Volume: $1,568,076",CREAM_RealEstate
Donald,Cox,donald92@remax.net,(254) 327-2423,Vylla Home,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 33, Volume: $3,191,345",CREAM_RealEstate
Betty,Hall,betty.hall@century21.com,(786) 571-8255,Zillow Premier,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 48, Volume: $5,094,672",CREAM_RealEstate
Amanda,Gutierrez,amanda.gutierrez@coldwellbanker.com,(941) 867-9935,Keller Williams,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 47, Volume: $13,151,391",CREAM_RealEstate
Brenda,Lopez,brenda.lopez@hotmail.com,(206) 263-3697,Sotheby's,Tampa,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 3, Volume: $1,343,819",CREAM_RealEstate
Michael,Castillo,michael.castillo@outlook.com,(220) 446-4979,Weichert,New York,N/A,NY,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 19 years, Transactions: 31, Volume: $5,928,186",CREAM_RealEstate
Mary,Mitchell,mary71@exprealty.com,(270) 904-6627,Compass,Cincinnati,N/A,OH,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 31, Volume: $5,975,269",CREAM_RealEstate
Deborah,Davis,deborahd@redfin.com,(786) 598-4700,Douglas Elliman,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 14, Volume: $868,198",CREAM_RealEstate
Elizabeth,Cook,elizabethc@kw.com,(445) 969-6960,Sotheby's,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 3, Volume: $1,773,978",CREAM_RealEstate
Margaret,Ramirez,mramirez@remax.net,(585) 593-9707,Compass,Memphis,N/A,TN,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 21, Volume: $11,157,796",CREAM_RealEstate
Lisa,Wilson,lisa.wilson@century21.com,(206) 559-2585,Century 21,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 46, Volume: $1,892,598",CREAM_RealEstate
Brenda,Bennett,brenda.bennett@yahoo.com,(828) 456-3636,HomeSmart,Oklahoma City,N/A,OK,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 31, Volume: $2,618,350",CREAM_RealEstate
Samantha,Martin,samantha25@compass.com,(601) 439-4962,Keller Williams,Salt Lake City,N/A,UT,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 23, Volume: $10,367,725",CREAM_RealEstate
Ryan,Brooks,ryan.brooks@coldwellbanker.com,(440) 705-9194,Sotheby's,Portland,N/A,OR,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 45, Volume: $4,190,527",CREAM_RealEstate
Jerry,Gonzalez,jerry.gonzalez@weichert.com,(734) 241-9082,Pulte Homes,Chicago,N/A,IL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 9, Volume: $972,431",CREAM_RealEstate
Paul,Wright,wright.paul@berkshirehathawayhs.com,(513) 342-8436,Keller Williams,Richmond,N/A,VA,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 22, Volume: $2,012,927",CREAM_RealEstate
Donna,Nelson,nelson.donna@homesmart.com,(747) 615-6524,Weichert,San Diego,N/A,CA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 16, Volume: $4,078,260",CREAM_RealEstate
Nicholas,Alvarez,nicholas.alvarez@century21.com,(425) 997-9716,Ryan Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 3, Volume: $846,193",CREAM_RealEstate
Linda,Adams,lindaa@homesmart.com,(720) 625-8017,The Agency,San Francisco,N/A,CA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 45, Volume: $6,042,825",CREAM_RealEstate
Pamela,Brown,pbrown@sothebysrealty.com,(620) 582-2042,M/I Homes,Phoenix,N/A,AZ,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 40, Volume: $5,825,392",CREAM_RealEstate
Cynthia,Nguyen,cynthia46@realtyonegroup.com,(706) 794-3562,United Real Estate,Charlotte,N/A,NC,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 15, Volume: $8,578,185",CREAM_RealEstate
Shirley,Rodriguez,shirleyr@homesmart.com,(815) 727-1370,The Agency,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 21, Volume: $1,726,177",CREAM_RealEstate
Christine,Jackson,jackson.christine@weichert.com,(862) 993-1766,Keller Williams,Boston,N/A,MA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 25, Volume: $3,690,898",CREAM_RealEstate
David,Ward,david.ward@yahoo.com,(434) 439-3851,Beazer Homes,Milwaukee,N/A,WI,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 34, Volume: $4,673,399",CREAM_RealEstate
Nicholas,Walker,nwalker@weichert.com,(716) 248-5880,CalAtlantic Homes,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 44, Volume: $6,081,196",CREAM_RealEstate
Melissa,Martinez,melissam@realtyonegroup.com,(410) 738-4878,eXp Realty,Cleveland,N/A,OH,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 12, Volume: $6,180,364",CREAM_RealEstate
Brenda,Ramos,ramos.brenda@outlook.com,(571) 806-3902,The Agency,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 31, Volume: $5,007,013",CREAM_RealEstate
Kenneth,Martinez,kmartinez@realtor.com,(331) 399-1117,Century 21,Chicago,N/A,IL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 18, Volume: $12,210,638",CREAM_RealEstate
John,Ward,john84@redfin.com,(220) 703-4942,The Agency,Salt Lake City,N/A,UT,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 3 years, Transactions: 5, Volume: $1,356,048",CREAM_RealEstate
Rachel,Kim,rkim@exprealty.com,(636) 870-1527,Better Homes & Gardens,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 31, Volume: $11,870,504",CREAM_RealEstate
Nancy,Mitchell,mitchell.nancy@remax.net,(402) 453-7667,CalAtlantic Homes,Raleigh,N/A,NC,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 36, Volume: $2,247,811",CREAM_RealEstate
Karen,Peterson,karen.peterson@berkshirehathawayhs.com,(424) 290-4038,Nest Seekers,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 39, Volume: $9,485,615",CREAM_RealEstate
Eric,Nguyen,nguyen.eric@hotmail.com,(212) 379-3961,Century 21,Riverside,N/A,CA,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 10, Volume: $1,085,177",CREAM_RealEstate
Melissa,Ramirez,melissa.ramirez@realtyonegroup.com,(406) 967-6628,LGI Homes,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 24, Volume: $3,323,302",CREAM_RealEstate
Emma,Phillips,phillips.emma@sothebysrealty.com,(586) 981-6576,Compass,San Diego,N/A,CA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 3 years, Transactions: 12, Volume: $1,899,379",CREAM_RealEstate
Benjamin,Parker,parker.benjamin@kw.com,(212) 969-2264,Keller Williams,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 17, Volume: $6,398,217",CREAM_RealEstate
Patricia,Ramos,patriciar@hotmail.com,(562) 229-8950,M/I Homes,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 42, Volume: $4,307,310",CREAM_RealEstate
Rachel,Smith,rachel16@gmail.com,(657) 866-1794,Zillow Premier,New York,N/A,NY,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 41, Volume: $1,742,143",CREAM_RealEstate
Eric,Patel,epatel@outlook.com,(301) 292-5579,Keller Williams,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 11, Volume: $1,619,933",CREAM_RealEstate
Steven,Nelson,steven.nelson@compass.com,(219) 610-8925,M/I Homes,Denver,N/A,CO,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 10, Volume: $765,003",CREAM_RealEstate
Heather,Ward,hward@outlook.com,(220) 550-6457,RE/MAX,Richmond,N/A,VA,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 32, Volume: $14,547,453",CREAM_RealEstate
Gary,Sanders,garys@kw.com,(435) 839-7125,Nest Seekers,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 12, Volume: $4,837,691",CREAM_RealEstate
Samuel,Hughes,hughes.samuel@yahoo.com,(531) 331-2838,RE/MAX,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 50, Volume: $2,583,680",CREAM_RealEstate
Lisa,Young,young.lisa@century21.com,(660) 366-6886,Coldwell Banker,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 38, Volume: $13,146,767",CREAM_RealEstate
Jessica,Rodriguez,jessica.rodriguez@compass.com,(320) 708-5643,Nest Seekers,San Jose,N/A,CA,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 32, Volume: $14,490,424",CREAM_RealEstate
Michael,Diaz,diaz.michael@compass.com,(267) 342-2578,Pulte Homes,San Diego,N/A,CA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 11, Volume: $5,206,845",CREAM_RealEstate
Nicole,Miller,nmiller@hotmail.com,(313) 488-6909,Sotheby's,Colorado Springs,N/A,CO,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 24, Volume: $8,664,582",CREAM_RealEstate
Linda,Cooper,lcooper@yahoo.com,(607) 798-8430,M/I Homes,Memphis,N/A,TN,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 38, Volume: $11,521,925",CREAM_RealEstate
Stephen,Cook,stephenc@kw.com,(978) 408-7566,Toll Brothers,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 49, Volume: $5,568,068",CREAM_RealEstate
Stephanie,Clark,stephanie.clark@sothebysrealty.com,(815) 728-2686,Century 21,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 42, Volume: $9,143,721",CREAM_RealEstate
Ashley,Long,ashleyl@hotmail.com,(918) 650-1403,CalAtlantic Homes,Colorado Springs,N/A,CO,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 19, Volume: $10,312,446",CREAM_RealEstate
Joshua,Baker,joshua46@weichert.com,(405) 396-9670,Vylla Home,Tucson,N/A,AZ,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 2, Volume: $67,380",CREAM_RealEstate
Kenneth,Lopez,kenneth.lopez@realtyonegroup.com,(805) 856-2001,M/I Homes,Sacramento,N/A,CA,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 33, Volume: $13,808,287",CREAM_RealEstate
Lisa,Turner,lturner@kw.com,(314) 285-4067,Realty One Group,Virginia Beach,N/A,VA,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 11, Volume: $3,171,688",CREAM_RealEstate
Jerry,Smith,jerry.smith@gmail.com,(973) 367-2382,Lennar,Baton Rouge,N/A,LA,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 22, Volume: $14,067,948",CREAM_RealEstate
Eric,Lewis,elewis@compass.com,(413) 410-6571,Realty One Group,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 33, Volume: $12,572,467",CREAM_RealEstate
Jessica,Gomez,jessicag@weichert.com,(501) 708-7275,LGI Homes,Boise,N/A,ID,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 40, Volume: $1,599,164",CREAM_RealEstate
Samuel,Parker,parker.samuel@gmail.com,(714) 216-9540,CalAtlantic Homes,Memphis,N/A,TN,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 3, Volume: $478,924",CREAM_RealEstate
Scott,Chavez,scottc@kw.com,(334) 782-1754,Pulte Homes,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 38, Volume: $4,611,957",CREAM_RealEstate
Kathleen,Ward,kathleenw@realtyonegroup.com,(407) 979-8538,Zillow Premier,Charlotte,N/A,NC,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 7, Volume: $1,854,121",CREAM_RealEstate
Lisa,Myers,lisa58@realtyonegroup.com,(605) 400-5909,M/I Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 3, Volume: $486,521",CREAM_RealEstate
David,Rivera,david20@remax.net,(684) 251-6922,Coldwell Banker,Denver,N/A,CO,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 22, Volume: $11,260,353",CREAM_RealEstate
Jessica,Wood,jwood@kw.com,(572) 939-2261,Ryan Homes,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 45, Volume: $12,512,447",CREAM_RealEstate
Raymond,Martinez,rmartinez@redfin.com,(325) 631-1512,Better Homes & Gardens,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 2, Volume: $351,114",CREAM_RealEstate
Larry,Miller,larry4@sothebysrealty.com,(915) 402-1244,Realty One Group,Portland,N/A,OR,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 24, Volume: $4,601,078",CREAM_RealEstate
Larry,Carter,larry.carter@homesmart.com,(681) 794-6546,Keller Williams,Columbus,N/A,OH,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 38, Volume: $11,253,543",CREAM_RealEstate
Brenda,Hall,brendah@yahoo.com,(713) 224-4480,Ryan Homes,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 34, Volume: $9,306,290",CREAM_RealEstate
